Bug_id,Timestamp,Components
366795,2007-01-12 01:22:48,Email Notifications
366884,2007-01-12 17:09:51,Query/Bug List
366994,2007-01-14 14:51:56,Creating/Changing Bugs
367071,2007-01-15 14:09:34,Installation & Upgrading
367077,2007-01-15 15:25:41,Attachments & Requests
367087,2007-01-16 21:03:36,Installation & Upgrading
367258,2007-01-17 09:29:14,User Accounts
367343,2007-01-18 01:32:36,Documentation
367353,2007-01-18 03:46:17,Attachments & Requests
367394,2007-01-18 11:25:11,User Interface
367422,2007-01-18 13:59:52,Administration
367466,2007-01-18 23:17:21,Creating/Changing Bugs
367475,2007-01-19 01:51:01,Creating/Changing Bugs
367488,2007-01-19 03:22:31,Documentation
367649,2007-01-21 05:20:03,Attachments & Requests
367654,2007-01-21 06:35:14,Installation & Upgrading
367674,2007-01-21 11:07:53,Query/Bug List
367722,2007-01-22 01:25:09,Email Notifications
367771,2007-01-22 11:24:00,Creating/Changing Bugs
367853,2007-01-23 01:43:57,Dependency Views
367872,2007-01-23 03:59:30,Administration
367894,2007-01-23 07:02:39,User Interface
367924,2007-01-23 11:20:15,User Interface
367956,2007-01-23 12:52:40,Administration
368006,2007-03-10 10:15:15,User Interface
368047,2007-01-24 05:03:41,Creating/Changing Bugs
368071,2007-01-24 09:36:55,Bug Import/Export & Moving
368147,2007-01-24 18:33:46,Installation & Upgrading
368228,2007-01-25 12:00:02,Creating/Changing Bugs
368250,2007-01-25 16:17:48,Reporting/Charting
368311,2007-01-26 05:54:34,Bug Import/Export & Moving
368315,2007-01-26 06:30:45,User Interface
368502,2007-01-28 12:06:46,Bugzilla-General
368654,2007-01-29 19:30:31,Documentation
368656,2007-01-29 19:59:00,bugzilla.org
368802,2007-01-31 00:38:35,Documentation
368941,2007-01-31 21:40:03,Attachments & Requests
368977,2008-01-19 10:16:38,Incoming Email
369062,2007-08-24 13:39:45,User Interface
369086,2007-02-02 05:23:29,Documentation
369139,2007-02-02 14:33:21,Query/Bug List
369171,2007-02-02 21:04:53,Creating/Changing Bugs
369173,2007-02-02 22:10:34,Query/Bug List
369268,2007-02-04 07:34:40,Documentation
369329,2007-02-04 21:28:46,WebService
369358,2007-02-05 06:53:34,Installation & Upgrading
369439,2007-02-05 19:43:45,User Interface
369489,2007-02-06 04:55:49,Creating/Changing Bugs
369531,2007-02-06 10:48:08,Bugzilla-General
369624,2007-02-07 08:03:19,Administration
369648,2007-02-07 11:53:34,Email Notifications
369726,2007-02-08 03:35:29,Administration
369768,2007-02-08 10:59:01,User Interface
369835,2008-01-19 10:16:42,Incoming Email
369912,2007-02-09 13:10:56,Query/Bug List
369933,2007-02-09 16:23:14,Bugzilla-General
369958,2007-02-10 02:00:57,Attachments & Requests
369960,2007-02-10 02:06:41,Creating/Changing Bugs
369982,2007-02-10 08:10:39,User Interface
369994,2007-02-10 11:04:39,User Interface
370010,2007-02-10 13:49:57,Installation & Upgrading
370060,2007-02-11 03:30:26,Bugzilla-General
370155,2007-02-12 05:58:46,Creating/Changing Bugs
370253,2007-02-12 23:10:20,Documentation
370314,2007-02-13 13:49:45,User Accounts
370370,2007-02-14 03:45:06,Installation & Upgrading
370398,2007-02-14 08:11:58,Dependency Views
370479,2007-02-14 23:34:07,Reporting/Charting
370606,2007-04-04 02:53:24,User Interface
370646,2007-02-16 08:20:02,Query/Bug List
370664,2007-02-16 10:17:04,Installation & Upgrading
370704,2007-02-16 18:29:53,Bugzilla-General
370705,2007-02-16 18:54:50,bugzilla.org
370706,2007-02-16 18:55:04,bugzilla.org
370707,2007-02-16 18:55:25,bugzilla.org
370708,2007-02-16 18:51:34,bugzilla.org
370714,2007-02-16 18:57:10,bugzilla.org
370715,2007-02-16 19:04:02,bugzilla.org
370732,2007-02-17 03:47:39,bugzilla.org
370739,2007-02-17 05:59:54,User Interface
370885,2007-02-19 01:51:47,Dependency Views
370913,2007-02-19 09:16:34,Query/Bug List
370921,2007-02-19 09:57:34,Creating/Changing Bugs
370925,2007-02-19 10:28:39,Attachments & Requests
370926,2007-02-19 10:36:22,Email Notifications
371011,2007-02-20 05:29:53,Administration
371014,2007-02-20 06:08:18,Administration
371016,2007-02-20 06:34:04,Bugzilla-General
371020,2007-02-20 07:11:13,Documentation
371286,2007-02-22 10:31:05,Attachments & Requests
371303,2007-02-22 13:20:08,Reporting/Charting
371425,2007-02-23 12:37:18,bugzilla.org
371537,2007-02-24 10:57:26,Installation & Upgrading
371727,2007-02-26 03:56:09,Bugzilla-General
371733,2007-02-26 04:54:14,Attachments & Requests
371758,2007-02-26 07:16:19,Email Notifications
371774,2007-02-26 09:27:11,Creating/Changing Bugs
371808,2007-02-26 11:36:43,Email Notifications
371833,2007-02-26 13:58:52,Attachments & Requests
371931,2008-01-19 10:16:46,Incoming Email
371979,2007-02-27 09:24:21,User Interface
372092,2007-02-27 23:40:25,Query/Bug List
372125,2007-02-28 06:59:42,Query/Bug List
372533,2007-03-03 15:04:57,Bugzilla-General
372589,2007-03-04 23:18:01,User Interface
372668,2007-03-05 02:56:31,Email Notifications
372723,2007-03-05 09:37:26,Creating/Changing Bugs
372997,2007-03-06 22:24:39,Attachments & Requests
373026,2007-03-07 05:24:00,Administration
373217,2007-03-08 10:16:11,User Interface
373286,2007-03-08 21:46:31,Installation & Upgrading
373300,2007-03-09 01:35:39,WebService
373312,2007-03-09 04:47:07,Documentation
373315,2007-03-09 05:00:25,Documentation
373411,2007-03-09 15:51:52,Creating/Changing Bugs
373413,2007-03-09 16:26:44,Creating/Changing Bugs
373423,2007-03-09 21:20:23,User Interface
373492,2007-03-10 13:19:33,Reporting/Charting
373511,2007-03-10 18:37:12,Database
373521,2007-03-10 22:17:36,Documentation
373534,2007-03-11 04:04:53,Creating/Changing Bugs
373655,2007-03-12 08:49:55,User Accounts
373661,2007-03-12 09:19:33,Bugzilla-General
373664,2007-03-12 09:23:33,Creating/Changing Bugs
373744,2007-03-13 02:33:19,Email Notifications
373768,2007-03-13 07:29:13,Creating/Changing Bugs
373814,2007-03-13 12:56:09,Creating/Changing Bugs
373815,2007-03-13 12:59:30,Bugzilla-General
373865,2007-03-13 21:34:00,Administration
373869,2007-03-13 22:46:46,Bugzilla-General
373894,2007-03-14 03:01:00,Bugzilla-General
373926,2007-03-14 07:35:13,User Interface
373997,2007-03-14 16:56:36,Creating/Changing Bugs
374051,2007-03-15 04:56:20,Email Notifications
374093,2007-03-15 09:31:47,Database
374200,2007-03-16 03:11:10,Bugzilla-General
374302,2007-03-16 21:34:51,User Interface
374303,2007-03-17 00:35:19,Creating/Changing Bugs
374382,2007-03-18 05:51:26,Installation & Upgrading
374473,2007-03-19 07:22:29,Query/Bug List
374620,2007-03-20 10:44:30,Bugzilla-General
374768,2007-03-21 06:37:08,Creating/Changing Bugs
374771,2007-03-21 07:15:50,Attachments & Requests
374951,2007-09-18 12:10:31,Installation & Upgrading
374965,2007-03-22 12:57:28,Testing Suite
374981,2007-03-22 14:42:36,Bug Import/Export & Moving
375007,2007-12-11 16:44:57,Database
375138,2007-03-23 13:34:49,User Interface
375143,2007-03-23 13:55:41,User Interface
375191,2007-03-24 06:01:56,Creating/Changing Bugs
375218,2007-03-24 11:29:51,User Interface
375246,2007-03-24 20:41:55,Installation & Upgrading
375251,2007-03-24 23:21:47,WebService
375257,2007-03-25 01:56:07,Creating/Changing Bugs
375287,2007-03-25 05:46:01,Administration
375352,2007-03-25 17:53:48,Installation & Upgrading
375357,2007-03-25 19:28:04,Installation & Upgrading
375559,2007-03-27 08:20:02,Creating/Changing Bugs
375585,2007-03-27 11:33:37,Query/Bug List
375602,2007-03-27 12:46:58,Documentation
375604,2007-03-27 13:26:16,Bugzilla-General
375608,2007-03-27 13:30:25,Query/Bug List
375645,2007-03-27 20:11:23,Installation & Upgrading
375646,2007-03-27 20:21:29,Attachments & Requests
375676,2007-03-28 05:06:24,Query/Bug List
375798,2007-03-28 21:40:40,Query/Bug List
376031,2007-03-30 10:32:02,Query/Bug List
376044,2010-06-23 10:41:48,Query/Bug List
376061,2007-03-30 15:59:37,Attachments & Requests
376068,2007-03-30 18:35:41,User Accounts
376150,2007-04-01 00:55:26,Attachments & Requests
376228,2007-04-02 01:05:14,Email Notifications
376293,2007-04-02 13:17:37,Email Notifications
376324,2007-04-02 21:35:06,Bugzilla-General
376427,2007-04-03 15:33:49,Bug Import/Export & Moving
376467,2007-04-04 01:45:42,Creating/Changing Bugs
376541,2007-04-04 12:16:06,Query/Bug List
376774,2007-04-07 03:17:40,Bugzilla-General
376904,2007-04-09 05:27:06,Creating/Changing Bugs
376908,2007-04-09 05:48:24,Installation & Upgrading
376911,2007-04-09 06:13:00,Reporting/Charting
376984,2008-01-19 10:16:50,Incoming Email
377025,2008-01-19 10:16:56,Incoming Email
377147,2007-04-11 23:10:38,Email Notifications
377202,2008-01-19 10:17:01,Incoming Email
377358,2007-04-12 20:30:36,User Interface
377471,2007-04-13 21:10:12,Creating/Changing Bugs
377564,2007-04-15 05:45:17,Installation & Upgrading
377616,2007-04-15 23:42:06,User Interface
377733,2007-04-16 21:18:31,Creating/Changing Bugs
377735,2007-04-16 21:40:41,Administration
377825,2007-04-18 07:42:34,User Interface
377860,2007-04-18 01:10:44,Creating/Changing Bugs
377913,2007-04-18 08:32:05,Attachments & Requests
377940,2007-04-18 11:28:54,Attachments & Requests
378001,2007-04-19 00:39:25,Administration
378092,2007-04-19 12:36:12,Whining
378110,2007-04-19 14:50:38,Query/Bug List
378392,2007-04-22 11:30:55,Bugzilla-General
378398,2007-04-22 13:12:29,User Accounts
378420,2007-04-22 20:01:00,User Interface
378515,2007-04-23 14:15:09,Creating/Changing Bugs
378522,2007-04-23 14:55:42,User Accounts
378672,2007-04-24 13:15:55,Installation & Upgrading
378681,2009-10-19 03:38:42,Bug Import/Export & Moving
378759,2007-04-25 08:22:42,Query/Bug List
378810,2007-04-25 14:34:21,User Accounts
378861,2007-04-26 01:41:28,User Interface
378865,2007-04-26 02:55:52,User Accounts
378890,2007-04-26 06:30:39,Query/Bug List
378907,2007-04-26 09:31:14,Administration
378908,2007-04-26 09:34:45,Administration
378910,2007-04-26 09:42:49,Administration
379127,2007-04-28 06:39:28,User Interface
379238,2007-04-30 00:03:06,User Accounts
379288,2007-04-30 10:41:38,User Interface
379702,2007-05-04 02:27:30,Database
379728,2007-05-04 07:49:40,User Accounts
379772,2007-05-04 11:41:21,bugzilla.org
379773,2007-05-04 11:43:12,bugzilla.org
379774,2007-05-04 11:43:52,bugzilla.org
379775,2007-05-04 11:45:10,bugzilla.org
379776,2007-05-04 11:47:03,bugzilla.org
379777,2007-05-04 11:48:04,Documentation
379787,2007-05-04 14:01:35,Email Notifications
379821,2007-05-05 04:43:39,Email Notifications
379861,2007-05-05 23:31:50,Installation & Upgrading
380077,2007-05-08 09:42:20,Installation & Upgrading
380085,2007-05-08 10:22:03,Administration
380103,2007-05-08 13:24:16,Administration
380170,2007-05-09 08:10:04,Bugzilla-General
380267,2007-05-10 02:00:05,Documentation
380330,2007-05-10 11:57:48,User Interface
380375,2007-05-11 00:53:48,Installation & Upgrading
380416,2007-05-11 07:53:05,Administration
380552,2007-05-13 00:59:57,Creating/Changing Bugs
380600,2007-05-13 18:47:06,Documentation
380709,2007-05-14 23:19:48,Reporting/Charting
380730,2007-05-15 04:13:14,Documentation
380756,2007-05-15 08:04:04,Reporting/Charting
380797,2008-01-19 10:17:07,Incoming Email
380928,2007-05-16 12:38:03,Administration
381011,2007-05-17 01:26:54,Installation & Upgrading
381025,2007-05-17 02:37:27,Installation & Upgrading
381044,2007-05-17 06:04:11,Creating/Changing Bugs
381092,2007-05-17 13:33:45,Bugzilla-General
381400,2007-05-20 22:43:53,Bugzilla-General
381425,2007-05-21 05:03:03,Bugzilla-General
381531,2007-05-21 19:17:27,Email Notifications
381605,2007-05-22 08:36:03,Testing Suite
381640,2007-05-22 12:37:07,Installation & Upgrading
381656,2007-05-22 14:04:00,Attachments & Requests
381732,2007-05-23 07:00:10,User Accounts
381737,2007-05-23 07:16:30,WebService
381738,2007-05-23 07:21:10,User Accounts
381837,2007-05-23 23:22:26,Dependency Views
381919,2007-05-24 11:39:25,Creating/Changing Bugs
381935,2007-05-24 13:20:01,Query/Bug List
382037,2007-05-25 10:57:40,WebService
382056,2007-05-25 13:10:17,WebService
382060,2007-05-25 13:23:45,WebService
382068,2007-05-25 14:07:03,WebService
382275,2007-05-28 17:06:49,Installation & Upgrading
382330,2007-05-29 06:39:11,Dependency Views
382842,2007-06-01 09:06:57,Whining
382974,2007-06-02 10:20:49,Creating/Changing Bugs
383002,2007-06-02 13:36:02,Creating/Changing Bugs
383042,2007-06-03 05:10:40,Query/Bug List
383194,2007-06-04 11:14:13,Query/Bug List
383197,2007-06-04 11:43:47,User Interface
383266,2007-06-04 22:37:04,Bugzilla-General
383284,2007-06-05 02:30:34,User Accounts
383432,2007-06-05 22:06:50,Administration
383522,2007-06-06 14:19:36,Administration
383595,2007-06-07 05:59:31,Documentation
383630,2007-06-07 09:38:45,Email Notifications
383640,2007-06-07 11:05:33,Query/Bug List
383643,2007-06-07 11:26:12,Query/Bug List
383745,2007-06-08 07:35:06,Query/Bug List
383782,2007-06-08 11:40:27,Installation & Upgrading
383850,2008-01-19 10:17:19,Incoming Email
383851,2007-06-09 06:39:37,Documentation
383903,2007-06-09 21:36:07,Creating/Changing Bugs
384000,2007-06-11 00:17:32,bugzilla.org
384009,2007-06-11 02:52:58,WebService
384015,2007-06-11 04:14:24,Administration
384049,2008-01-19 10:17:23,Incoming Email
384134,2007-06-12 03:25:35,Administration
384152,2007-06-12 06:43:08,Administration
384217,2007-06-12 13:21:08,Query/Bug List
384400,2007-06-13 23:12:40,Administration
384425,2007-06-14 04:54:13,User Interface
384501,2007-06-14 14:09:33,Email Notifications
384561,2007-06-14 22:46:47,Bugzilla-General
384648,2007-06-15 14:45:17,Installation & Upgrading
384805,2007-06-17 10:45:45,Email Notifications
385003,2007-06-18 23:41:40,Query/Bug List
385140,2007-06-19 21:21:08,Attachments & Requests
385158,2007-06-20 00:50:07,Query/Bug List
385167,2007-06-20 02:24:05,Database
385173,2007-06-20 03:41:33,Administration
385190,2007-06-20 06:42:21,Installation & Upgrading
385209,2007-06-20 09:11:57,Creating/Changing Bugs
385225,2007-06-20 10:40:29,Installation & Upgrading
385283,2007-06-20 17:58:09,WebService
385319,2007-06-21 00:54:28,Reporting/Charting
385366,2007-06-21 10:42:28,Database
385371,2007-06-21 12:05:31,Query/Bug List
385384,2007-06-21 13:41:41,Reporting/Charting
385415,2007-06-21 17:02:46,Creating/Changing Bugs
385453,2008-01-19 10:17:27,Incoming Email
385563,2007-06-22 21:58:00,Bugzilla-General
385606,2009-12-29 07:04:11,User Accounts
385624,2007-06-23 22:28:33,Administration
385644,2007-06-24 05:42:21,bugzilla.org
385647,2007-06-24 05:58:41,bugzilla.org
385648,2007-06-24 06:01:37,bugzilla.org
385650,2007-06-24 06:06:43,bugzilla.org
385651,2007-06-24 06:12:23,bugzilla.org
385652,2007-06-24 06:15:13,bugzilla.org
385655,2007-06-24 06:19:14,bugzilla.org
385657,2007-06-24 06:32:17,bugzilla.org
385659,2007-06-24 06:34:32,bugzilla.org
385660,2007-06-24 06:36:59,bugzilla.org
385662,2007-06-24 06:55:08,bugzilla.org
385664,2007-06-24 06:56:58,bugzilla.org
385665,2007-06-24 07:12:28,bugzilla.org
385666,2007-06-24 07:17:11,bugzilla.org
385667,2007-06-24 07:21:43,bugzilla.org
385669,2007-06-24 07:39:07,bugzilla.org
385670,2007-06-24 07:52:48,bugzilla.org
385671,2007-06-24 08:01:05,bugzilla.org
385672,2007-06-24 08:07:14,bugzilla.org
385673,2007-06-24 08:09:16,bugzilla.org
385674,2007-06-24 08:12:06,bugzilla.org
385679,2007-06-24 08:30:04,bugzilla.org
385680,2007-06-24 08:50:14,bugzilla.org
385738,2007-06-25 01:21:37,Bugzilla-General
385778,2007-06-25 07:48:56,WebService
385897,2007-06-26 00:33:38,Whining
386321,2007-06-29 04:32:10,Administration
386474,2007-06-30 20:37:52,Email Notifications
386700,2007-07-02 22:18:18,Installation & Upgrading
386715,2007-07-03 02:43:53,Installation & Upgrading
386762,2007-07-03 11:11:10,Email Notifications
386805,2007-07-03 20:22:56,Administration
386860,2007-07-04 07:07:58,Bugzilla-General
386942,2007-07-05 00:38:18,Bugzilla-General
386961,2007-07-05 03:08:56,Administration
387056,2007-07-05 15:29:55,User Accounts
387177,2007-07-06 13:28:44,Bug Import/Export & Moving
387265,2007-07-07 13:15:58,Creating/Changing Bugs
387284,2007-07-07 18:42:37,Creating/Changing Bugs
387375,2007-07-08 22:33:19,User Interface
387389,2007-07-08 23:51:14,Documentation
387397,2007-07-09 01:36:58,bugzilla.org
387538,2008-01-19 10:17:36,Incoming Email
387547,2007-07-10 05:37:42,Attachments & Requests
387657,2007-07-10 23:33:43,Installation & Upgrading
387661,2007-07-11 01:00:43,Creating/Changing Bugs
387678,2007-07-11 05:13:35,Documentation
387681,2007-07-11 05:32:40,Whining
387705,2007-07-11 10:02:57,Creating/Changing Bugs
387831,2007-07-11 16:11:25,Administration
387860,2007-07-11 23:17:53,Email Notifications
387924,2007-07-12 11:31:33,Bugzilla-General
388020,2007-07-13 04:11:39,User Accounts
388099,2007-07-13 14:51:51,Installation & Upgrading
388159,2007-07-14 08:01:39,User Interface
388165,2007-07-14 08:39:32,User Interface
388171,2007-07-14 09:25:55,Administration
388228,2007-07-15 07:08:22,Creating/Changing Bugs
388232,2007-07-15 08:09:12,Creating/Changing Bugs
388249,2007-07-15 12:31:02,Bugzilla-General
388311,2007-07-16 07:37:19,Creating/Changing Bugs
388326,2007-07-16 10:05:39,Database
388331,2007-07-16 10:42:36,Creating/Changing Bugs
388402,2007-07-16 23:47:50,Reporting/Charting
388406,2007-07-17 00:55:05,Email Notifications
388412,2008-01-19 10:17:40,Incoming Email
388520,2007-07-17 14:43:47,Reporting/Charting
388590,2007-07-18 07:28:29,Bugzilla-General
388723,2007-07-18 18:31:40,User Interface
388938,2007-07-20 02:17:39,Creating/Changing Bugs
389111,2007-07-21 11:28:00,User Interface
389227,2007-07-22 23:56:20,Reporting/Charting
389229,2007-07-23 00:07:31,Email Notifications
389396,2007-07-24 04:20:45,Reporting/Charting
389407,2007-07-24 06:18:49,Testing Suite
389471,2007-07-24 13:24:58,Creating/Changing Bugs
389517,2007-07-24 23:39:09,Query/Bug List
389518,2007-07-24 23:40:51,Reporting/Charting
389815,2007-07-27 00:04:51,User Accounts
389835,2007-07-27 05:37:29,Creating/Changing Bugs
389840,2007-07-27 06:00:56,Bugzilla-General
389843,2007-07-27 06:42:34,bugzilla.org
389845,2007-07-27 06:50:56,Installation & Upgrading
389916,2007-07-27 16:04:11,Creating/Changing Bugs
389925,2007-07-27 18:47:27,Query/Bug List
390040,2007-07-29 06:10:04,Documentation
390062,2007-07-29 10:09:34,Bugzilla-General
390065,2007-07-29 10:51:28,Whining
390148,2007-07-30 05:59:02,Bugzilla-General
390370,2007-07-31 12:10:15,Administration
390442,2007-08-01 02:15:46,Bugzilla-General
390557,2007-08-01 14:28:46,Creating/Changing Bugs
390559,2007-08-01 14:39:02,Documentation
390603,2007-08-02 01:19:32,Documentation
390756,2007-08-02 22:51:11,Bugzilla-General
390781,2007-08-03 03:03:10,Bug Import/Export & Moving
391073,2007-08-06 03:23:34,Attachments & Requests
391233,2007-08-07 08:01:45,Documentation
391273,2007-08-07 11:43:58,Documentation
391274,2007-08-07 11:49:08,Documentation
391303,2007-08-07 17:09:36,Bugzilla-General
391405,2007-08-08 09:14:30,Creating/Changing Bugs
391487,2007-08-08 21:30:51,Attachments & Requests
391519,2007-08-09 11:47:32,User Accounts
391665,2007-08-10 04:03:37,Query/Bug List
391669,2008-01-19 10:17:47,Incoming Email
391710,2007-08-10 09:11:02,Database
391945,2007-08-12 08:16:11,User Interface
391949,2008-03-10 15:38:30,Bugzilla-General
392007,2007-08-12 23:08:17,Documentation
392175,2007-08-14 03:33:29,Attachments & Requests
392186,2007-08-14 05:01:35,Bugzilla-General
392212,2007-08-15 06:18:26,Documentation
392247,2007-08-14 13:01:33,Reporting/Charting
392341,2007-08-15 08:05:51,Dependency Views
392429,2007-08-15 23:02:57,Email Notifications
392527,2007-08-16 16:29:08,Incoming Email
392573,2007-08-17 03:42:12,User Interface
392575,2007-08-17 04:02:53,User Accounts
392821,2008-02-06 11:48:25,User Interface
392926,2007-08-20 10:58:32,Attachments & Requests
392943,2007-08-20 11:48:49,Bugzilla-General
393143,2007-08-21 19:55:22,Documentation
393145,2007-08-21 20:04:09,Documentation
393147,2007-08-21 20:44:30,bugzilla.org
393148,2007-08-21 20:46:26,User Interface
393277,2007-08-22 11:04:38,bugzilla.org
393293,2007-08-22 12:17:35,bugzilla.org
393296,2007-08-22 12:28:51,bugzilla.org
393304,2007-08-22 13:02:01,bugzilla.org
393310,2007-08-22 13:27:47,Creating/Changing Bugs
393403,2007-08-23 05:06:45,User Interface
393703,2007-08-25 10:47:34,Administration
393745,2007-08-25 22:56:35,Administration
393751,2007-08-26 01:15:42,Administration
393752,2007-08-26 01:29:39,Administration
393753,2007-08-26 01:40:14,Administration
393755,2007-08-26 02:13:07,Reporting/Charting
393889,2007-08-27 11:00:04,Administration
393894,2007-08-27 11:28:03,Query/Bug List
394123,2007-08-28 21:56:13,Administration
394165,2007-08-29 05:18:23,Email Notifications
394224,2007-08-29 11:42:35,Bugzilla-General
394227,2007-08-29 11:53:36,Attachments & Requests
394350,2007-08-30 10:48:17,Attachments & Requests
394385,2007-08-30 14:41:39,Bugzilla-General
394415,2007-08-30 21:22:58,Administration
394574,2007-09-01 09:48:56,Database
394627,2007-09-02 00:10:01,Database
394796,2007-09-03 11:56:50,Email Notifications
394874,2007-09-04 06:19:49,Installation & Upgrading
394933,2007-09-04 12:14:30,Email Notifications
394951,2007-09-04 13:31:56,Bugzilla-General
394953,2007-09-04 13:43:24,Documentation
394959,2007-09-04 14:06:25,Administration
395175,2007-09-06 00:53:57,Attachments & Requests
395178,2007-09-06 02:22:27,Installation & Upgrading
395352,2007-09-06 23:42:41,Query/Bug List
395380,2007-09-07 05:38:59,Creating/Changing Bugs
395403,2007-09-07 08:48:55,Documentation
395406,2007-09-07 09:08:06,Documentation
395413,2007-09-07 09:50:37,User Interface
395505,2007-09-08 05:48:04,Bugzilla-General
395603,2007-09-09 13:24:27,Creating/Changing Bugs
395632,2007-09-09 22:03:00,WebService
395682,2007-09-10 07:24:27,Incoming Email
395710,2007-09-10 12:22:10,Bugzilla-General
395715,2007-09-10 12:59:47,Bugzilla-General
395717,2007-09-10 13:13:58,Creating/Changing Bugs
395727,2008-01-19 10:17:54,Incoming Email
395771,2007-09-11 05:52:42,Query/Bug List
395834,2007-09-11 15:39:20,User Interface
395896,2007-09-12 04:23:31,User Interface
395924,2007-09-12 08:21:03,User Accounts
395951,2007-09-12 10:44:20,Query/Bug List
395970,2007-09-12 12:53:17,Creating/Changing Bugs
395973,2007-09-12 13:29:07,Creating/Changing Bugs
395982,2007-09-12 14:33:36,User Accounts
396010,2007-09-12 23:19:52,User Interface
396104,2007-09-13 14:30:43,Bugzilla-General
396183,2007-09-14 06:30:12,Database
396376,2007-09-16 13:05:17,User Accounts
396413,2007-09-17 02:32:18,Creating/Changing Bugs
396505,2007-09-17 15:28:46,bugzilla.org
396506,2007-09-17 15:31:05,Documentation
396508,2007-09-17 15:58:58,bugzilla.org
396558,2007-09-18 05:54:20,Email Notifications
396563,2007-09-18 06:39:56,Administration
396591,2007-09-18 11:03:55,Creating/Changing Bugs
396612,2007-09-18 13:42:10,bugzilla.org
396616,2007-09-18 14:07:39,Administration
396666,2007-09-18 22:59:04,Whining
396692,2007-09-19 03:21:51,Incoming Email
396858,2007-09-19 22:36:09,Administration
396934,2007-09-20 09:46:26,Administration
397163,2007-09-22 04:37:26,Query/Bug List
397544,2007-09-25 11:40:45,Documentation
397575,2007-09-26 00:32:41,User Accounts
397616,2007-09-25 23:24:48,Documentation
397665,2007-09-26 08:33:53,Documentation
397969,2007-09-28 14:36:04,Query/Bug List
398075,2007-09-30 10:03:11,Administration
398142,2007-10-01 04:19:28,Installation & Upgrading
398167,2007-10-01 08:41:27,Query/Bug List
398198,2007-10-01 12:06:33,Documentation
398241,2007-10-01 21:53:02,Bugzilla-General
398250,2007-10-02 00:50:48,Query/Bug List
398370,2007-10-02 22:49:53,Documentation
398420,2007-10-03 07:29:49,Creating/Changing Bugs
398525,2007-10-03 23:41:52,User Accounts
398548,2007-10-04 04:37:58,Installation & Upgrading
398600,2007-10-04 11:16:58,Query/Bug List
398707,2007-10-05 02:39:32,Whining
398735,2007-10-05 06:40:42,Administration
398739,2007-10-05 06:53:25,Attachments & Requests
398798,2007-10-05 12:37:10,Installation & Upgrading
398879,2007-10-06 14:08:04,User Accounts
398883,2007-10-06 15:44:31,Bugzilla-General
398948,2007-10-07 15:34:38,Database
398968,2007-10-07 22:35:37,Database
398976,2007-10-08 00:43:34,Database
398986,2007-10-08 03:02:05,Creating/Changing Bugs
398990,2007-10-15 10:05:22,Creating/Changing Bugs
399004,2007-10-08 05:19:38,Incoming Email
399028,2007-10-08 07:59:55,Attachments & Requests
399370,2007-10-10 13:48:04,Query/Bug List
399449,2007-10-11 05:07:00,Creating/Changing Bugs
399461,2007-10-11 07:43:37,Bugzilla-General
399534,2007-10-11 15:15:04,Creating/Changing Bugs
399559,2007-10-11 21:05:34,Administration
399574,2007-10-12 00:37:10,Documentation
399654,2007-10-12 14:47:07,Creating/Changing Bugs
399823,2007-10-14 15:44:19,Documentation
399945,2007-10-15 19:11:19,Whining
399996,2007-10-16 03:38:24,Creating/Changing Bugs
400032,2007-10-16 09:17:40,Creating/Changing Bugs
400132,2008-07-07 10:05:37,Query/Bug List
400140,2007-10-17 04:32:16,Creating/Changing Bugs
400160,2007-10-17 08:04:44,User Accounts
400243,2007-10-17 20:08:03,Query/Bug List
400256,2007-10-17 23:46:16,Creating/Changing Bugs
400308,2007-10-18 10:05:41,bugzilla.org
400569,2007-10-20 16:51:11,Creating/Changing Bugs
400629,2007-10-21 12:17:43,Documentation
400631,2007-10-21 12:50:20,Documentation
400677,2007-10-22 03:36:06,Documentation
400678,2007-10-22 03:49:10,Documentation
400729,2007-10-22 10:08:38,Installation & Upgrading
401098,2007-10-25 05:06:52,Creating/Changing Bugs
401347,2007-10-26 22:38:07,Installation & Upgrading
401453,2007-10-28 05:06:58,Creating/Changing Bugs
401672,2007-10-29 23:26:41,Incoming Email
401789,2007-10-30 14:27:53,User Interface
402438,2007-11-04 06:30:14,Creating/Changing Bugs
402606,2007-11-05 13:28:02,Query/Bug List
402609,2007-11-05 13:51:59,Administration
402638,2007-11-05 17:37:27,Creating/Changing Bugs
402640,2007-11-05 17:47:34,User Interface
402643,2007-11-05 17:57:24,Whining
402874,2007-11-07 09:04:43,User Interface
402909,2007-11-07 11:31:02,Query/Bug List
403038,2007-11-08 07:34:22,Administration
403094,2007-11-08 13:11:09,Administration
403326,2007-11-10 07:46:36,Attachments & Requests
403477,2007-11-12 04:58:58,Creating/Changing Bugs
403755,2007-11-14 03:47:45,Creating/Changing Bugs
403762,2007-11-14 04:18:59,Administration
403791,2007-11-14 09:00:34,Bugzilla-General
404008,2007-11-15 23:57:59,User Accounts
404009,2007-11-15 23:59:47,Query/Bug List
404141,2007-11-16 23:50:05,Testing Suite
404276,2007-11-18 11:57:35,Bugzilla-General
404338,2007-11-19 06:16:37,Query/Bug List
404412,2007-11-19 14:20:03,User Interface
404581,2007-11-20 09:36:15,User Accounts
404705,2007-11-20 20:06:04,Testing Suite
405342,2007-11-25 12:15:40,Attachments & Requests
405350,2007-11-25 12:50:11,Email Notifications
