Bug_id,Timestamp,os
355283,2006-10-03 11:55:22,Windows XP
355420,2006-10-04 11:11:27,All
355496,2006-10-04 23:29:44,Windows XP
355616,2006-10-05 14:25:00,All
355620,2006-10-05 14:50:23,Linux
355708,2006-10-06 05:09:19,All
355709,2006-10-06 05:14:41,All
355728,2006-10-06 07:11:22,All
355744,2006-10-06 08:44:55,All
355833,2006-10-07 02:40:32,All
355841,2006-10-07 04:08:58,All
355870,2006-10-07 09:42:58,Windows XP
355881,2006-10-07 12:00:33,All
355924,2006-10-08 03:45:48,All
355994,2006-10-08 22:04:12,Windows XP
355995,2006-10-08 22:11:54,Windows XP
356020,2006-10-09 04:38:05,Windows XP
356074,2006-10-09 13:38:01,All
356243,2006-10-10 19:39:41,Windows XP
356256,2006-10-10 22:49:41,All
356272,2006-10-11 04:09:50,Windows XP
356286,2006-10-11 07:20:50,All
356328,2006-10-11 11:44:14,All
356336,2006-10-11 12:52:04,All
356393,2006-10-12 01:03:24,All
356395,2006-10-12 01:39:29,All
356506,2006-10-12 17:05:23,All
356677,2006-10-14 09:05:27,All
356794,2006-10-16 01:10:43,Linux
356804,2006-10-16 02:26:30,Windows XP
356807,2006-10-16 03:10:43,Windows XP
356926,2006-10-16 22:09:23,All
356971,2006-10-17 06:28:16,All
356976,2006-10-17 07:08:00,All
357005,2006-10-17 10:33:39,All
357209,2006-10-18 14:44:35,Linux
357211,2006-10-18 14:58:37,Linux
357256,2006-10-19 01:41:03,Linux
357278,2006-10-19 05:58:20,Linux
357346,2006-10-19 15:47:17,All
357374,2006-10-19 22:53:09,All
357391,2006-10-20 02:32:38,All
357396,2006-10-20 03:17:38,All
357400,2006-10-20 03:50:46,All
357429,2006-10-20 11:18:10,All
357433,2006-10-20 11:27:05,All
357474,2006-10-20 21:56:22,All
357478,2006-10-21 00:36:00,All
357526,2006-10-21 12:33:16,Windows XP
357537,2006-10-21 13:33:19,All
357580,2006-10-22 03:43:12,All
357661,2006-10-23 03:57:50,Windows XP
357676,2006-10-23 06:18:03,All
357677,2006-10-23 06:19:57,All
357680,2006-10-23 07:12:50,Windows XP
357690,2006-10-23 08:06:47,Linux
357695,2006-10-23 08:37:28,All
357847,2006-10-24 08:45:53,Windows XP
357858,2006-10-24 10:13:25,All
357873,2006-10-24 11:40:38,All
358172,2006-10-26 03:29:05,Windows XP
358205,2006-10-26 07:17:44,Linux
358225,2006-10-26 09:11:09,Windows 2000
358229,2006-10-26 09:31:11,Windows XP
358238,2006-10-26 10:17:58,Windows XP
358321,2006-10-26 21:05:56,Windows 2000
358354,2006-10-27 02:38:26,All
358355,2006-10-27 02:49:12,Windows XP
358374,2006-10-27 05:21:28,Windows XP
358394,2006-10-27 07:00:17,Windows XP
358484,2006-10-28 01:13:15,Windows XP
358486,2006-10-28 01:31:18,All
358581,2006-10-28 20:24:13,Linux
358588,2006-10-28 23:50:10,Linux
358703,2006-10-29 23:12:11,All
358947,2006-10-31 12:05:09,All
358956,2006-10-31 13:02:32,All
359215,2006-11-02 09:21:35,Windows 2000
359234,2006-11-02 10:38:05,All
359315,2006-11-02 14:32:42,All
359463,2006-11-03 15:24:38,Windows XP
359499,2006-11-04 01:49:07,All
359520,2006-11-04 08:05:57,Mac OS X 10.3
359532,2006-11-04 10:36:25,All
359621,2006-11-05 12:43:57,Mac OS X 10.3
359663,2006-11-06 01:52:47,Windows XP
359685,2006-11-06 07:30:24,Mac OS X 10.3
359719,2006-11-06 12:09:58,Windows XP
359765,2006-11-06 18:35:24,Windows Server 2003
359768,2006-11-06 20:08:22,SunOS
359838,2006-11-07 09:56:10,All
359854,2006-11-07 10:44:48,All
359943,2006-11-08 04:12:39,All
359956,2006-11-08 05:58:37,All
359987,2006-11-08 10:46:16,Windows XP
359988,2006-11-08 10:53:59,Windows XP
360006,2006-11-08 12:39:59,Mac OS X
360012,2006-11-08 13:29:11,Mac OS X
360202,2006-11-09 17:53:35,Windows XP
360228,2006-11-10 00:23:50,Windows XP
360321,2006-11-10 15:15:17,Windows XP
360391,2006-11-11 12:32:49,All
360489,2006-11-12 12:04:02,All
360520,2006-11-12 18:06:24,All
360563,2006-11-13 06:47:53,Linux
360570,2006-11-13 07:27:06,Windows XP
360587,2006-11-13 09:34:28,Windows XP
360607,2006-11-13 12:50:31,All
360626,2006-11-13 18:01:04,All
360630,2006-11-13 19:05:15,Windows 2000
360663,2006-11-14 05:54:41,Windows XP
360667,2006-11-14 06:25:14,Windows XP
360688,2006-11-14 08:19:35,All
360710,2006-11-14 10:58:16,All
360719,2006-11-14 12:38:03,Windows XP
360838,2006-11-15 13:29:18,Mac OS X 10.3
360900,2006-11-16 02:19:32,Windows XP
360913,2006-11-16 05:41:00,Windows XP
360967,2006-11-16 12:54:51,All
361114,2006-11-18 02:13:51,All
361115,2006-11-18 02:16:13,All
361116,2006-11-18 02:17:15,All
361117,2006-11-18 02:19:14,All
361118,2006-11-18 02:19:53,All
361119,2006-11-18 02:20:29,All
361120,2006-11-18 02:21:07,All
361121,2006-11-18 02:22:02,All
361135,2006-11-18 06:10:58,Windows XP
361136,2006-11-18 06:14:06,Windows XP
361140,2006-11-18 07:28:29,All
361149,2006-11-18 09:21:02,All
361158,2006-11-18 11:38:59,All
361175,2006-11-18 15:28:57,All
361176,2006-11-18 16:08:36,All
361251,2006-11-19 20:57:23,All
361252,2006-11-19 21:17:57,All
361382,2006-11-21 02:22:08,Windows XP
361514,2006-11-22 05:13:25,Windows XP
361562,2006-11-22 10:51:14,All
361564,2006-11-22 10:55:45,All
361655,2006-11-23 04:53:49,Windows XP
361743,2006-11-24 04:57:07,Linux
361809,2006-11-25 03:34:49,All
361842,2006-11-25 15:45:50,Mac OS X 10.3
361867,2006-11-26 04:25:55,All
361870,2006-11-26 05:01:46,All
361875,2006-11-26 06:06:31,All
361877,2006-11-26 06:29:12,All
361980,2006-11-27 09:04:13,All
362066,2006-11-28 00:35:53,All
362098,2006-11-28 06:17:05,All
362126,2006-11-28 10:44:25,All
362150,2006-11-28 14:06:01,All
362177,2006-11-28 17:44:32,All
362195,2006-11-29 00:26:44,Linux
362301,2006-11-29 15:34:33,Linux
362436,2006-11-30 19:26:15,Windows XP
362437,2006-11-30 19:46:44,Windows XP
362441,2006-11-30 20:51:46,Linux
362497,2006-12-01 08:46:15,Linux
362865,2006-12-05 10:20:18,Linux
362943,2006-12-06 02:47:54,Linux
362957,2006-12-06 04:25:38,Linux
362996,2006-12-06 11:38:09,Windows XP
363052,2006-12-07 01:09:42,Linux
363210,2006-12-08 12:32:16,All
363227,2006-12-08 15:27:17,All
363371,2006-12-10 10:05:27,All
363494,2006-12-11 13:11:35,Linux
363520,2006-12-11 16:53:34,Windows XP
363556,2006-12-12 01:27:16,All
363717,2006-12-13 06:40:01,Linux
363894,2006-12-14 15:32:00,All
363908,2006-12-14 21:25:55,Windows XP
363910,2006-12-14 21:50:18,Windows XP
363912,2006-12-14 21:58:42,Windows XP
363915,2006-12-14 22:11:32,Windows XP
363916,2006-12-14 22:13:51,Windows XP
363944,2006-12-15 06:26:37,Windows XP
363945,2006-12-15 06:27:08,Windows XP
363946,2006-12-15 06:28:15,Windows XP
364008,2006-12-15 14:26:15,Windows XP
364025,2006-12-15 20:23:53,All
364055,2006-12-16 07:09:33,All
364065,2006-12-16 08:34:32,Mac OS X 10.4
364094,2006-12-16 18:41:29,All
364095,2006-12-16 18:50:48,All
364134,2006-12-17 07:03:32,All
364155,2006-12-17 11:24:13,All
364156,2006-12-17 11:27:33,All
364157,2006-12-17 11:32:33,All
364160,2006-12-17 11:54:03,All
364161,2006-12-17 12:01:06,All
364162,2006-12-17 12:10:16,All
364163,2006-12-17 12:12:58,Mac OS X 10.3
364164,2006-12-17 12:25:47,All
364165,2006-12-17 12:36:03,Mac OS X 10.3
364167,2006-12-17 12:39:03,Mac OS X 10.3
364169,2006-12-17 12:41:39,Mac OS X 10.3
364172,2006-12-17 12:45:59,Mac OS X 10.3
364173,2006-12-17 12:47:40,Mac OS X 10.3
364177,2006-12-17 14:14:16,All
364195,2006-12-17 20:28:38,All
364216,2006-12-18 03:23:12,All
364237,2006-12-18 08:16:12,All
364246,2006-12-18 09:07:41,All
364247,2006-12-18 09:16:47,All
364250,2006-12-18 09:26:38,Mac OS X 10.3
364284,2006-12-18 15:28:21,All
364286,2006-12-18 16:01:53,All
364293,2006-12-18 16:54:20,All
364335,2006-12-19 03:30:22,Linux
364361,2006-12-19 08:03:23,All
364463,2006-12-20 04:49:54,All
364502,2006-12-20 09:56:20,Windows XP
364505,2006-12-20 10:27:49,All
364517,2006-12-20 11:42:37,All
364637,2006-12-21 13:26:33,All
364694,2006-12-21 23:32:39,All
364697,2006-12-21 23:42:34,Windows XP
364743,2006-12-22 09:04:16,All
364748,2006-12-22 10:34:54,All
364780,2006-12-22 18:01:35,All
364833,2006-12-23 11:28:06,All
364843,2006-12-23 14:31:13,Other
364851,2006-12-23 16:03:57,All
364858,2006-12-23 18:58:40,All
364863,2006-12-23 22:27:25,All
364865,2006-12-23 22:54:33,Windows XP
364879,2006-12-24 01:27:44,All
364919,2006-12-24 12:05:22,All
364920,2006-12-24 12:06:24,All
364923,2006-12-24 12:22:40,All
364924,2006-12-24 12:27:40,All
364950,2006-12-24 18:35:41,All
364951,2006-12-24 18:41:55,All
364952,2006-12-24 19:37:59,All
364958,2006-12-24 20:37:10,All
364960,2006-12-24 21:11:27,All
364962,2006-12-24 21:17:29,All
365035,2006-12-26 10:11:14,Linux
365046,2006-12-26 14:16:01,All
365052,2006-12-26 15:44:49,Windows XP
365054,2006-12-26 16:00:16,Windows XP
365055,2006-12-26 16:13:56,Windows XP
365056,2006-12-26 16:16:55,Windows XP
365058,2006-12-26 16:41:29,Windows XP
365059,2006-12-26 16:58:18,Windows XP
365060,2006-12-26 17:04:12,Windows XP
365061,2006-12-26 17:05:26,Windows XP
365062,2006-12-26 17:08:58,Windows XP
365064,2006-12-26 21:27:59,All
365067,2006-12-26 21:49:20,All
365070,2006-12-26 22:47:05,Windows XP
365071,2006-12-26 22:53:15,Windows XP
365072,2006-12-26 22:59:35,Windows XP
365073,2006-12-26 23:01:03,Windows XP
365076,2006-12-26 23:35:37,Windows XP
365078,2006-12-26 23:42:03,Windows XP
365081,2006-12-26 23:50:48,Windows XP
365082,2006-12-26 23:52:23,Mac OS X 10.3
365083,2006-12-27 00:04:34,Windows XP
365084,2006-12-27 00:07:10,Windows XP
365088,2006-12-27 00:15:57,Windows XP
365092,2006-12-27 00:24:05,Windows XP
365095,2006-12-27 00:47:56,Windows XP
365096,2006-12-27 00:50:21,Windows XP
365107,2006-12-27 03:39:38,All
365116,2006-12-27 04:12:23,SunOS
365119,2006-12-27 05:03:52,SunOS
365122,2006-12-27 05:45:04,Linux
365129,2006-12-27 06:22:50,All
365148,2006-12-27 09:49:19,All
365179,2006-12-27 14:16:11,All
365219,2006-12-28 03:11:20,Windows XP
365221,2006-12-28 03:18:21,Windows XP
365224,2006-12-28 03:56:05,Windows XP
365229,2006-12-28 04:52:02,Windows XP
365254,2006-12-28 10:16:26,All
365256,2006-12-28 10:35:42,Windows XP
365264,2006-12-28 12:56:32,All
365287,2006-12-28 18:49:24,All
365289,2006-12-28 19:30:03,All
365302,2006-12-28 23:13:42,Windows XP
365307,2006-12-29 00:24:13,Mac OS X
365309,2006-12-29 00:44:41,Mac OS X 10.3
365314,2006-12-29 03:18:01,Linux
365317,2006-12-29 04:11:46,All
365352,2006-12-29 10:29:45,All
365374,2006-12-29 13:50:47,All
365376,2006-12-29 14:06:11,All
365387,2006-12-29 22:23:13,Linux
365401,2006-12-30 05:50:42,All
365403,2006-12-30 06:20:12,All
365438,2006-12-30 16:08:53,All
365442,2006-12-30 16:29:15,All
365443,2006-12-30 16:44:42,All
365444,2006-12-30 17:08:00,All
365449,2006-12-30 18:15:51,All
365450,2006-12-30 18:18:15,All
365451,2006-12-30 18:20:02,All
365455,2006-12-30 18:58:45,All
365456,2006-12-30 19:09:55,All
365470,2006-12-31 02:57:48,All
365472,2006-12-31 04:04:29,Windows XP
365479,2006-12-31 05:27:44,All
365480,2006-12-31 05:36:13,All
365482,2006-12-31 05:42:53,All
365483,2006-12-31 05:44:33,All
365484,2006-12-31 05:46:18,All
365486,2006-12-31 05:47:35,All
365487,2006-12-31 06:09:09,All
365488,2006-12-31 06:11:22,All
365490,2006-12-31 06:30:31,Windows 2000
365491,2006-12-31 06:35:37,All
365492,2006-12-31 06:37:21,All
365493,2006-12-31 06:38:10,All
365494,2006-12-31 06:38:48,All
365495,2006-12-31 06:41:10,All
365496,2006-12-31 06:42:12,All
365497,2006-12-31 06:43:16,All
365498,2006-12-31 06:44:33,All
365500,2006-12-31 06:51:54,All
365502,2006-12-31 06:55:44,All
365503,2006-12-31 06:58:58,All
365504,2006-12-31 07:00:19,All
365505,2006-12-31 07:01:20,All
365506,2006-12-31 07:04:52,All
365507,2006-12-31 07:07:25,All
365508,2006-12-31 07:08:34,All
365509,2006-12-31 07:09:04,All
365510,2006-12-31 07:09:35,All
365511,2006-12-31 07:10:05,All
365512,2006-12-31 07:11:33,All
365513,2006-12-31 07:12:42,All
365514,2006-12-31 07:13:23,All
365515,2006-12-31 07:14:03,All
365516,2006-12-31 07:16:24,All
365518,2006-12-31 07:26:21,All
365519,2006-12-31 07:35:45,All
365520,2006-12-31 07:38:01,All
365521,2006-12-31 07:41:10,All
365522,2006-12-31 07:42:39,All
365524,2006-12-31 08:03:14,All
365525,2006-12-31 08:06:20,All
365554,2006-12-31 19:22:52,All
365555,2006-12-31 19:27:30,All
365556,2006-12-31 19:31:08,All
365557,2006-12-31 19:53:15,All
365559,2006-12-31 19:56:10,All
365560,2006-12-31 20:01:11,All
365561,2006-12-31 20:08:55,All
365562,2006-12-31 20:11:55,All
365563,2006-12-31 20:14:37,All
365564,2006-12-31 20:16:48,All
365565,2006-12-31 20:19:13,All
365566,2006-12-31 20:19:48,All
365567,2006-12-31 20:20:38,All
365568,2006-12-31 20:24:44,All
365587,2007-01-01 07:08:16,Mac OS X 10.3
365588,2007-01-01 07:15:25,Mac OS X 10.3
365593,2007-01-01 09:29:20,Mac OS X 10.3
365668,2007-01-02 08:42:58,Windows XP
365696,2007-01-02 12:02:02,All
365697,2007-01-02 12:09:49,All
365739,2007-01-02 18:58:57,All
365753,2007-01-02 21:35:12,Mac OS X 10.3
365790,2007-01-03 05:35:06,Linux
365797,2007-01-03 06:48:48,Linux
365818,2007-01-03 10:02:52,Linux
365889,2007-01-03 22:18:58,Windows XP
365890,2007-01-03 22:21:02,All
365921,2007-01-04 06:21:41,Windows XP
365926,2007-01-04 07:21:07,Linux
365961,2007-01-04 12:54:50,Windows XP
366041,2007-01-05 05:51:06,Windows Server 2003
366096,2007-01-05 15:23:52,Other
366120,2007-01-06 00:07:21,All
366121,2007-01-06 00:11:43,All
366152,2007-01-06 08:47:33,Mac OS X 10.3
366180,2007-01-06 13:44:35,Windows XP
366181,2007-01-06 13:48:10,All
366187,2007-01-06 15:07:22,All
366190,2007-01-06 15:55:20,All
366219,2007-01-07 04:27:01,Windows 2000
366267,2007-01-07 16:22:32,Windows XP
366270,2007-01-07 18:08:34,Linux
366306,2007-01-08 04:04:32,Windows 2000
366346,2007-01-08 10:26:36,All
366350,2007-01-08 10:39:38,Windows XP
366380,2007-01-08 15:37:21,Windows XP
366381,2007-01-08 15:39:10,Windows XP
366383,2007-01-08 15:40:47,Windows XP
366384,2007-01-08 15:43:02,Windows XP
366385,2007-01-08 15:46:59,Windows XP
366408,2007-01-08 22:20:04,All
366466,2007-01-09 11:37:53,All
366558,2007-01-10 05:31:28,Linux
366593,2007-01-10 10:08:46,All
366624,2007-01-10 14:52:21,Linux
366629,2007-01-10 15:45:53,All
366644,2007-01-10 19:41:02,Windows XP
366672,2007-01-11 04:00:14,All
366711,2007-01-11 10:18:30,Windows Server 2003
366738,2007-01-11 13:33:28,All
366795,2007-01-12 01:22:48,All
366884,2007-01-12 17:09:51,All
366994,2007-01-14 14:51:56,Windows XP
367071,2007-01-15 14:09:34,All
367077,2007-01-15 15:25:41,All
367087,2007-01-15 21:19:32,Linux
367258,2007-01-17 09:29:14,All
367343,2007-01-18 01:32:36,All
367353,2007-01-18 03:46:17,SunOS
367394,2007-01-18 11:21:35,All
367422,2007-01-18 13:59:52,Mac OS X
367466,2007-01-18 23:17:21,Windows XP
367475,2007-01-19 01:51:01,Windows XP
367488,2007-01-19 03:22:31,All
367649,2007-01-21 05:20:03,All
367654,2007-01-21 06:35:14,All
367674,2007-01-21 11:07:53,All
367722,2007-01-22 01:19:49,Windows XP
367771,2007-01-22 11:24:00,Windows XP
367853,2007-01-23 01:43:57,Windows 2000
367853,2007-01-23 01:44:35,Windows Server 2003
367872,2007-01-23 03:59:30,Windows Server 2003
367894,2007-01-23 07:02:39,All
367924,2007-01-23 11:20:15,Windows XP
367956,2007-01-23 12:52:40,Windows XP
368006,2007-01-23 16:36:33,All
368047,2007-01-24 05:03:41,All
368071,2007-01-24 09:36:55,All
368147,2007-01-24 18:33:46,All
368228,2007-01-25 12:00:02,All
368250,2007-01-25 16:17:48,Linux
368311,2007-01-26 05:54:34,Linux
368315,2007-01-26 06:30:45,Windows XP
368502,2007-01-28 12:06:46,All
368654,2007-01-29 19:30:31,All
368656,2007-01-29 19:59:00,All
368802,2007-01-31 00:38:35,Windows XP
368941,2007-01-31 21:40:03,Windows NT
368977,2007-02-01 06:55:00,All
369062,2007-02-02 00:05:27,Windows XP
369086,2007-02-02 05:23:29,Windows XP
369139,2007-02-02 14:02:17,All
369171,2007-02-02 21:04:53,All
369173,2007-02-02 22:09:10,Mac OS X
369268,2007-02-04 07:34:40,All
369329,2007-02-04 21:28:46,Linux
369358,2007-02-05 06:53:34,Linux
369439,2007-02-05 19:43:45,Windows Vista
369489,2007-02-06 04:55:49,All
369531,2007-02-06 10:48:08,All
369624,2007-02-07 08:03:19,All
369648,2007-02-07 11:53:34,Linux
369726,2007-02-08 03:35:29,Other
369768,2007-02-08 10:59:01,All
369835,2007-02-09 02:16:52,Other
369912,2007-02-09 13:10:56,All
369933,2007-02-09 16:23:14,Mac OS X
369958,2007-02-10 02:00:57,All
369960,2007-02-10 02:06:41,All
369982,2007-02-10 08:10:39,All
369994,2007-02-10 11:04:39,All
370010,2007-02-10 13:49:57,All
370060,2007-02-11 03:30:26,Windows 2000
370155,2007-02-12 05:58:46,Windows 2000
370253,2007-02-12 23:10:20,Mac OS X
370314,2007-02-13 13:49:45,Mac OS X
370370,2007-02-14 01:45:21,Windows 2000
370398,2007-02-14 08:11:58,Windows 2000
370479,2007-02-14 23:34:07,Windows XP
370606,2007-02-16 01:16:35,Windows XP
370646,2007-02-16 08:20:02,Windows XP
370664,2007-02-16 10:17:04,Linux
370704,2007-02-16 18:29:53,All
370705,2007-02-16 18:42:42,All
370706,2007-02-16 18:44:34,All
370707,2007-02-16 18:49:05,All
370708,2007-02-16 18:51:34,All
370714,2007-02-16 18:57:10,All
370715,2007-02-16 19:04:02,All
370732,2007-02-17 03:47:39,All
370739,2007-02-17 05:59:54,All
370885,2007-02-19 01:51:47,All
370913,2007-02-19 09:16:34,All
370921,2007-02-19 09:57:34,All
370925,2007-02-19 10:28:39,Linux
370926,2007-02-19 10:31:42,Linux
371011,2007-02-20 05:29:53,Windows XP
371014,2007-02-20 06:08:18,Linux
371016,2007-02-20 06:34:04,All
371020,2007-02-20 07:11:13,All
371286,2007-02-22 10:31:05,All
371303,2007-02-22 13:20:08,Linux
371425,2007-02-23 12:37:18,Windows XP
371537,2007-02-24 10:57:26,Linux
371727,2007-02-26 03:56:09,All
371733,2007-02-26 04:54:14,Windows XP
371758,2007-02-26 07:16:19,Windows XP
371774,2007-02-26 09:27:11,All
371808,2007-02-26 11:36:43,All
371833,2007-02-26 13:58:52,Linux
371931,2007-02-27 04:41:09,Linux
371979,2007-02-27 09:24:21,Windows XP
372092,2007-02-27 23:40:25,Windows XP
372125,2007-02-28 06:59:42,Windows XP
372533,2007-03-03 15:04:57,All
372589,2007-03-04 09:26:18,Windows XP
372668,2007-03-05 02:56:31,Other
372668,2007-03-05 07:18:13,Windows Server 2003
372723,2007-03-05 09:37:26,All
372997,2007-03-06 22:24:39,Windows XP
373026,2007-03-07 05:24:00,Windows Server 2003
373217,2007-03-08 10:16:11,All
373286,2007-03-08 21:46:31,All
373300,2007-03-09 01:35:39,Linux
373312,2007-03-09 04:47:07,All
373315,2007-03-09 05:00:25,All
373411,2007-03-09 15:51:52,All
373413,2007-03-09 16:26:44,All
373423,2007-03-09 21:20:23,All
373492,2007-03-10 13:19:33,All
373511,2007-03-10 18:37:12,All
373521,2007-03-10 22:17:36,All
373534,2007-03-11 04:04:53,All
373655,2007-03-12 08:49:55,All
373661,2007-03-12 09:19:33,Windows XP
373664,2007-03-12 09:23:33,Linux
373744,2007-03-13 02:33:19,Linux
373768,2007-03-13 07:29:13,All
373814,2007-03-13 12:56:09,All
373815,2007-03-13 12:57:18,Windows XP
373865,2007-03-13 21:34:00,All
373869,2007-03-13 22:46:46,Windows 2000
373894,2007-03-14 03:01:00,All
373926,2007-03-14 07:35:13,Windows XP
373997,2007-03-14 16:56:36,Windows XP
374051,2007-03-15 04:56:20,Linux
374093,2007-03-15 09:31:47,Windows XP
374200,2007-03-16 03:11:10,Windows 2000
374302,2007-03-16 21:34:51,All
374303,2007-03-17 00:35:19,Mac OS X
374382,2007-03-18 05:51:26,Linux
374473,2007-03-19 07:22:29,Windows 2000
374620,2007-03-20 10:44:30,All
374768,2007-03-21 06:37:08,Linux
374771,2007-03-21 07:15:50,All
374951,2007-03-22 10:22:37,Linux
374965,2007-03-22 12:57:28,Windows XP
374981,2007-03-22 14:42:36,Windows XP
375007,2007-03-22 19:27:45,All
375138,2007-03-23 13:34:49,All
375143,2007-03-23 13:55:41,Windows XP
375191,2007-03-24 06:01:56,All
375218,2007-03-24 11:29:51,All
375246,2007-03-24 20:41:55,All
375251,2007-03-24 23:20:49,All
375257,2007-03-25 01:56:07,All
375287,2007-03-25 05:46:01,Other
375352,2007-03-25 17:53:48,All
375357,2007-03-25 19:28:04,All
375559,2007-03-27 08:20:02,Mac OS X
375585,2007-03-27 11:33:37,Windows XP
375602,2007-03-27 12:46:58,All
375604,2007-03-27 13:12:21,Mac OS X
375608,2007-03-27 13:30:25,Windows XP
375645,2007-03-27 20:11:23,Other
375646,2007-03-27 20:21:29,Other
375676,2007-03-28 05:06:24,Windows XP
375798,2007-03-28 21:40:40,Windows XP
376031,2007-03-30 10:32:02,Mac OS X
376044,2007-03-30 12:33:35,Linux
376061,2007-03-30 15:59:37,All
376068,2007-03-30 18:35:41,Other
376150,2007-04-01 00:55:26,Windows XP
376228,2007-04-02 01:05:14,All
376293,2007-04-02 13:17:37,Windows XP
376324,2007-04-02 21:35:06,Linux
376427,2007-04-03 15:33:49,All
376467,2007-04-04 01:45:42,Windows XP
376541,2007-04-04 12:16:06,Windows XP
376774,2007-04-07 03:17:40,Mac OS X
376904,2007-04-09 05:27:06,Windows XP
376908,2007-04-09 05:48:24,Linux
376911,2007-04-09 06:13:00,Linux
376984,2007-04-09 20:09:11,Mac OS X
377025,2007-04-10 05:39:55,All
377147,2007-04-11 03:04:56,Linux
377202,2007-04-11 11:54:08,All
377358,2007-04-12 20:30:36,All
377471,2007-04-13 21:10:12,Linux
377564,2007-04-15 05:45:17,All
377616,2007-04-15 23:42:06,All
377733,2007-04-16 21:18:31,All
377735,2007-04-16 21:40:41,Windows 2000
377825,2007-04-17 15:05:41,Windows XP
377860,2007-04-18 01:10:44,All
377913,2007-04-18 08:32:05,Windows XP
377940,2007-04-18 11:28:54,Windows XP
378001,2007-04-19 00:39:25,Linux
378092,2007-04-19 12:36:12,All
378110,2007-04-19 14:50:38,Windows XP
378392,2007-04-22 11:30:55,All
378398,2007-04-22 13:12:29,All
378420,2007-04-22 20:01:00,Mac OS X
378515,2007-04-23 14:15:09,Windows 98
378522,2007-04-23 14:55:42,Windows XP
378672,2007-04-24 13:15:55,All
378681,2007-04-24 14:41:35,All
378759,2007-04-25 08:22:42,Windows XP
378810,2007-04-25 14:34:21,Windows XP
378861,2007-04-26 01:41:28,All
378865,2007-04-26 02:21:17,Windows XP
378890,2007-04-26 06:30:39,Windows XP
378907,2007-04-26 09:31:14,Windows XP
378908,2007-04-26 09:34:45,Windows XP
378910,2007-04-26 09:42:49,Windows XP
379127,2007-04-28 06:39:28,All
379238,2007-04-30 00:03:06,Windows 2000
379288,2007-04-30 10:41:38,Windows XP
379702,2007-05-04 02:27:30,Windows XP
379728,2007-05-04 07:49:40,Windows XP
379772,2007-05-04 11:41:21,All
379773,2007-05-04 11:43:12,All
379774,2007-05-04 11:43:52,All
379775,2007-05-04 11:45:10,All
379776,2007-05-04 11:47:03,All
379777,2007-05-04 11:48:04,All
379787,2007-05-04 14:01:35,All
379821,2007-05-05 04:43:39,Windows XP
379861,2007-05-05 23:31:50,All
380077,2007-05-08 09:42:20,Mac OS X
380077,2007-05-08 09:44:10,Linux
380085,2007-05-08 10:22:03,Mac OS X
380103,2007-05-08 13:24:16,All
380170,2007-05-09 08:10:04,Mac OS X
380267,2007-05-10 02:00:05,Mac OS X
380330,2007-05-10 11:57:48,Linux
380375,2007-05-11 00:53:48,Linux
380416,2007-05-11 07:53:05,Linux
380552,2007-05-13 00:59:57,Windows XP
380600,2007-05-13 18:47:06,Windows XP
380709,2007-05-14 23:19:48,Linux
380730,2007-05-15 04:13:14,Linux
380756,2007-05-15 08:04:04,All
380797,2007-05-15 11:34:21,Linux
380928,2007-05-16 12:38:03,All
381011,2007-05-17 00:54:21,Windows 2000
381025,2007-05-17 02:37:27,Linux
381044,2007-05-17 06:04:11,All
381092,2007-05-17 13:33:45,All
381400,2007-05-20 22:43:53,Linux
381425,2007-05-21 05:03:03,Linux
381531,2007-05-21 19:17:27,Windows XP
381605,2007-05-22 08:36:03,Linux
381640,2007-05-22 12:37:07,All
381656,2007-05-22 14:04:00,Windows XP
381732,2007-05-23 07:00:10,All
381737,2007-05-23 07:16:30,All
381738,2007-05-23 07:21:10,All
381837,2007-05-23 23:22:26,Windows XP
381919,2007-05-24 11:39:25,All
381935,2007-05-24 13:20:01,Windows XP
382037,2007-05-25 10:57:40,Windows XP
382056,2007-05-25 13:10:17,All
382060,2007-05-25 13:23:45,All
382068,2007-05-25 14:07:03,All
382275,2007-05-28 17:06:49,All
382330,2007-05-29 06:39:11,All
382842,2007-06-01 09:06:57,Linux
382974,2007-06-02 10:20:49,All
383002,2007-06-02 13:36:02,Windows XP
383042,2007-06-03 05:10:40,Windows XP
383194,2007-06-04 11:14:13,Windows NT
383197,2007-06-04 11:43:47,Windows XP
383266,2007-06-04 22:37:04,All
383284,2007-06-05 02:30:34,All
383432,2007-06-05 22:06:50,Windows XP
383522,2007-06-06 14:19:36,Linux
383595,2007-06-07 03:54:42,Windows XP
383630,2007-06-07 09:38:45,Linux
383640,2007-06-07 11:05:33,All
383643,2007-06-07 11:26:12,All
383745,2007-06-08 07:35:06,All
383782,2007-06-08 11:40:27,Windows XP
383850,2007-06-09 06:32:51,All
383851,2007-06-09 06:39:37,All
383903,2007-06-09 21:36:07,All
384000,2007-06-11 00:17:32,Windows XP
384009,2007-06-11 02:52:58,All
384015,2007-06-11 04:14:24,Windows XP
384049,2007-06-11 09:47:58,Linux
384134,2007-06-12 03:25:35,Windows XP
384152,2007-06-12 06:43:08,All
384217,2007-06-12 13:21:08,Linux
384400,2007-06-13 23:12:40,Windows XP
384425,2007-06-14 04:54:13,Windows XP
384501,2007-06-14 14:09:33,All
384561,2007-06-14 22:46:47,All
384648,2007-06-15 14:45:17,Mac OS X
384805,2007-06-17 10:45:45,All
