Bug_id,Timestamp,Resolution
392933,2010-05-22 15:46:26,INCOMPLETE
392937,2007-09-15 05:46:33,INCOMPLETE
392942,2007-08-20 14:15:25,INVALID
392949,2007-09-19 04:05:13,INVALID
392964,2007-09-09 14:58:51,FIXED
392966,2007-08-20 14:45:49,DUPLICATE
392967,2007-09-01 09:55:03,FIXED
392972,2007-08-20 22:42:16,INVALID
392976,2008-03-23 23:26:52,FIXED
392978,2007-09-06 13:21:42,FIXED
392980,2007-09-05 11:24:02,FIXED
392984,2007-12-04 20:10:46,FIXED
392986,2007-08-22 04:10:26,INVALID
392998,2007-08-21 17:25:15,DUPLICATE
393003,2007-08-27 16:05:04,FIXED
393004,2007-08-20 23:11:41,INCOMPLETE
393005,2007-08-20 23:39:10,INVALID
393006,2007-08-25 22:54:20,FIXED
393012,2007-08-21 04:32:05,DUPLICATE
393015,2007-08-21 06:02:25,INVALID
393016,2007-08-21 09:39:16,INVALID
393020,2007-08-21 06:04:06,INVALID
393025,2007-08-21 06:04:56,INVALID
393026,2007-08-21 06:05:28,INVALID
393027,2007-08-21 06:05:56,INVALID
393030,2010-11-15 09:47:17,INCOMPLETE
393037,2007-08-24 22:22:37,INVALID
393043,2007-08-21 09:08:49,DUPLICATE
393045,2009-06-29 13:33:02,INCOMPLETE
393046,2008-06-09 01:57:11,WORKSFORME
393047,2009-01-21 06:15:42,INVALID
393051,2007-08-21 09:12:42,DUPLICATE
393054,2007-08-21 08:25:31,DUPLICATE
393055,2007-08-21 14:53:52,WORKSFORME
393079,2007-10-12 03:22:07,WORKSFORME
393085,2007-08-22 00:42:21,INVALID
393087,2007-08-22 01:06:41,WORKSFORME
393106,2007-08-22 10:55:32,INVALID
393113,2010-11-15 09:56:05,INCOMPLETE
393118,2007-08-22 10:48:24,DUPLICATE
393124,2011-12-08 03:44:03,WORKSFORME
393131,2010-04-17 19:16:17,WORKSFORME
393151,2010-05-09 23:16:09,WONTFIX
393152,2010-12-16 11:50:53,INCOMPLETE
393156,2010-05-22 15:46:05,INCOMPLETE
393157,2007-08-22 02:31:53,INVALID
393161,2007-08-21 23:59:53,DUPLICATE
393165,2010-01-26 13:18:23,WORKSFORME
393167,2007-08-22 02:00:01,DUPLICATE
393170,2010-11-06 10:16:33,INVALID
393171,2007-08-22 02:32:04,INVALID
393172,2007-08-22 02:49:32,INVALID
393176,2010-11-15 09:48:12,INCOMPLETE
393180,2010-07-07 13:50:31,INCOMPLETE
393192,2007-11-19 01:51:09,INVALID
393199,2007-08-23 03:41:23,DUPLICATE
393201,2007-08-22 08:50:57,DUPLICATE
393203,2010-11-15 09:54:51,INCOMPLETE
393204,2008-09-14 19:50:27,WORKSFORME
393205,2007-08-25 17:21:22,FIXED
393216,2007-08-22 11:35:27,INCOMPLETE
393221,2010-05-22 15:45:32,INCOMPLETE
393223,2007-08-23 14:11:56,FIXED
393225,2007-08-23 09:41:52,INVALID
393236,2010-07-07 13:49:58,INCOMPLETE
393244,2007-08-24 09:41:05,FIXED
393245,2007-08-22 10:55:46,DUPLICATE
393253,2007-09-28 22:22:25,FIXED
393260,2007-09-24 20:32:33,DUPLICATE
393261,2007-08-22 16:00:22,FIXED
393273,2007-08-24 07:21:50,WORKSFORME
393287,2007-12-30 07:58:19,DUPLICATE
393289,2011-06-11 22:11:59,INVALID
393308,2009-08-17 14:02:31,FIXED
393318,2007-08-25 17:56:59,INCOMPLETE
393320,2009-07-09 06:13:52,WORKSFORME
393331,2007-10-15 11:59:09,WORKSFORME
393333,2008-04-05 02:55:27,DUPLICATE
393335,2007-08-23 18:39:02,DUPLICATE
393343,2007-08-23 09:10:26,DUPLICATE
393349,2007-08-23 06:01:24,INVALID
393354,2007-08-22 21:16:04,DUPLICATE
393365,2008-04-18 06:25:21,WORKSFORME
393381,2010-07-07 13:54:14,INCOMPLETE
393386,2007-08-23 04:22:06,DUPLICATE
393398,2008-01-22 06:46:41,FIXED
393404,2010-10-19 03:08:01,WORKSFORME
393426,2007-08-23 09:52:54,DUPLICATE
393428,2008-06-02 11:37:49,INCOMPLETE
393442,2007-08-23 11:18:57,INVALID
393445,2007-08-24 09:05:42,FIXED
393446,2009-03-13 06:35:52,WORKSFORME
393464,2007-09-15 10:56:10,FIXED
393465,2007-08-23 13:32:47,INVALID
393472,2007-08-24 08:44:02,FIXED
393482,2008-01-11 12:40:43,INVALID
393486,2010-01-26 13:15:02,WORKSFORME
393489,2007-08-24 20:35:16,INVALID
393493,2008-12-10 12:01:30,INCOMPLETE
393497,2010-11-30 08:06:16,DUPLICATE
393498,2008-03-17 15:26:09,FIXED
393500,2007-09-04 11:51:38,FIXED
393520,2007-09-13 16:28:00,WORKSFORME
393521,2007-08-24 16:50:42,DUPLICATE
393527,2010-06-17 23:24:10,WORKSFORME
393531,2007-08-24 07:35:28,WORKSFORME
393533,2007-08-24 01:03:52,DUPLICATE
393534,2007-08-24 00:43:18,INVALID
393535,2009-04-25 09:11:01,INCOMPLETE
393536,2008-10-21 03:31:08,INCOMPLETE
393538,2010-05-22 15:46:16,INCOMPLETE
393539,2007-08-24 04:00:33,INVALID
393546,2007-09-21 09:18:50,FIXED
393547,2007-11-19 17:15:59,FIXED
393552,2007-11-27 23:47:56,INVALID
393563,2010-10-03 14:24:12,INCOMPLETE
393569,2007-09-05 06:25:11,FIXED
393570,2008-01-28 08:41:30,FIXED
393571,2010-07-07 13:54:01,INCOMPLETE
393578,2008-01-28 08:43:57,FIXED
393580,2009-07-21 15:15:19,WORKSFORME
393581,2007-11-13 01:46:05,FIXED
393585,2010-07-07 13:53:47,INCOMPLETE
393588,2007-08-24 09:17:31,DUPLICATE
393590,2010-04-21 19:16:00,WONTFIX
393591,2009-01-26 18:12:05,WONTFIX
393592,2007-08-24 12:27:30,DUPLICATE
393599,2010-11-01 21:36:05,INCOMPLETE
393601,2007-08-26 07:55:23,DUPLICATE
393611,2007-12-08 16:41:25,DUPLICATE
393612,2011-04-02 17:04:24,INCOMPLETE
393635,2007-08-24 15:13:27,DUPLICATE
393658,2007-08-24 20:27:52,INVALID
393663,2007-08-25 15:08:42,DUPLICATE
393673,2007-08-25 03:33:08,INVALID
393676,2007-08-25 07:47:30,DUPLICATE
393678,2008-03-18 18:11:41,FIXED
393682,2007-08-25 06:22:19,DUPLICATE
393690,2007-08-31 10:50:42,DUPLICATE
393691,2007-08-25 09:01:47,DUPLICATE
393694,2009-08-28 06:38:34,INCOMPLETE
393705,2007-08-25 18:40:34,DUPLICATE
393706,2007-08-25 19:45:07,DUPLICATE
393708,2007-08-28 06:04:18,DUPLICATE
393709,2009-07-14 08:45:24,INCOMPLETE
393710,2007-08-28 12:53:38,FIXED
393715,2010-05-22 15:46:07,INCOMPLETE
393718,2008-01-10 00:16:48,FIXED
393725,2007-09-11 03:09:12,DUPLICATE
393726,2007-09-21 07:29:51,DUPLICATE
393734,2010-03-17 00:47:21,WORKSFORME
393735,2008-04-21 11:09:16,WORKSFORME
393736,2007-08-25 19:12:16,DUPLICATE
393740,2008-12-10 12:01:38,INCOMPLETE
393741,2010-11-15 09:48:04,INCOMPLETE
393779,2010-07-07 13:53:23,INCOMPLETE
393780,2007-08-27 06:54:35,DUPLICATE
393790,2010-07-07 13:53:06,INCOMPLETE
393798,2008-11-12 04:13:21,WORKSFORME
393806,2008-04-17 03:41:05,DUPLICATE
393807,2008-05-09 08:57:27,WORKSFORME
393813,2007-12-04 09:59:21,FIXED
393826,2007-08-26 21:38:53,DUPLICATE
393828,2007-08-31 08:14:39,FIXED
393831,2007-08-26 22:43:17,DUPLICATE
393837,2010-07-07 13:52:52,INCOMPLETE
393846,2007-08-27 03:19:25,DUPLICATE
393861,2008-05-25 01:57:00,INCOMPLETE
393867,2007-10-20 01:43:46,WORKSFORME
393868,2007-08-27 13:25:15,FIXED
393869,2007-08-28 05:29:32,DUPLICATE
393870,2007-12-20 10:12:19,FIXED
393871,2009-07-13 08:36:23,WORKSFORME
393872,2009-07-09 06:58:21,DUPLICATE
393873,2007-10-08 08:02:56,FIXED
393879,2007-08-27 13:44:46,FIXED
393880,2010-05-15 07:53:42,INCOMPLETE
393885,2010-07-07 13:58:04,INCOMPLETE
393887,2007-08-31 15:04:34,FIXED
393891,2008-01-16 22:51:06,WORKSFORME
393905,2009-07-22 13:23:57,WORKSFORME
393915,2008-03-08 07:39:48,DUPLICATE
393917,2011-06-07 04:47:58,WONTFIX
393924,2007-08-27 15:46:40,FIXED
393933,2009-03-02 07:58:41,INCOMPLETE
393941,2010-10-06 10:13:32,INCOMPLETE
393942,2008-02-07 09:09:01,INVALID
393943,2009-07-21 15:29:46,WORKSFORME
393944,2007-11-25 10:55:23,DUPLICATE
393945,2007-08-31 08:49:39,FIXED
393946,2007-08-28 10:16:33,DUPLICATE
393947,2007-12-13 05:23:31,FIXED
393948,2009-03-20 10:33:41,INVALID
393949,2007-08-27 19:54:24,DUPLICATE
393950,2007-11-02 00:27:58,DUPLICATE
393957,2009-01-23 18:37:55,INCOMPLETE
393965,2007-09-05 06:36:56,DUPLICATE
393980,2007-08-29 03:48:13,INVALID
393981,2008-03-08 07:40:11,DUPLICATE
393983,2010-07-07 13:57:32,INCOMPLETE
393986,2007-09-02 13:00:28,FIXED
393988,2010-07-07 13:57:21,INCOMPLETE
393990,2007-09-11 00:42:26,INVALID
393992,2007-08-28 04:13:37,DUPLICATE
394003,2009-04-02 04:22:14,WORKSFORME
394005,2007-11-04 04:52:43,DUPLICATE
394019,2007-08-28 10:21:13,FIXED
394022,2007-08-30 07:38:51,DUPLICATE
394027,2009-01-21 05:28:56,WORKSFORME
394030,2010-01-26 13:16:21,INVALID
394038,2008-01-25 08:12:42,FIXED
394041,2009-05-06 18:00:32,WORKSFORME
394056,2007-08-28 12:37:43,DUPLICATE
394066,2008-01-28 08:45:49,FIXED
394074,2007-08-29 06:04:50,DUPLICATE
394075,2008-09-30 20:47:31,FIXED
394079,2007-11-03 14:39:30,FIXED
394083,2008-01-21 07:16:38,INVALID
394084,2011-02-01 20:58:37,INCOMPLETE
394085,2007-09-27 07:47:44,FIXED
394088,2007-09-15 04:53:47,FIXED
394089,2007-09-15 04:52:59,FIXED
394091,2008-01-21 07:06:51,WORKSFORME
394099,2007-08-29 03:14:35,DUPLICATE
394100,2007-10-09 08:25:11,FIXED
394104,2007-10-02 06:31:31,DUPLICATE
394110,2009-04-25 09:29:42,INCOMPLETE
394116,2008-06-28 11:45:56,DUPLICATE
394121,2010-07-07 13:57:10,INCOMPLETE
394122,2009-07-14 12:59:18,INCOMPLETE
394124,2007-10-25 02:26:31,DUPLICATE
394132,2010-10-06 10:01:29,WORKSFORME
394133,2008-01-04 16:02:29,WONTFIX
394140,2007-08-29 01:47:37,DUPLICATE
394159,2007-11-24 05:15:01,INVALID
394162,2007-11-24 10:24:40,INVALID
394172,2010-11-01 21:58:04,INCOMPLETE
394179,2010-05-12 14:01:45,INVALID
394192,2010-09-15 08:20:25,INCOMPLETE
394196,2007-08-29 09:34:59,DUPLICATE
394197,2007-09-28 05:05:26,DUPLICATE
394205,2008-11-17 21:37:42,WORKSFORME
394212,2008-03-27 21:41:58,DUPLICATE
394218,2009-10-29 09:09:20,WORKSFORME
394225,2009-07-14 12:59:10,INCOMPLETE
394226,2007-09-07 14:16:42,FIXED
394229,2007-08-29 12:40:19,DUPLICATE
394230,2007-08-29 14:49:44,DUPLICATE
394240,2009-02-08 10:05:03,DUPLICATE
394249,2010-07-07 13:56:56,INCOMPLETE
394251,2008-12-10 12:01:47,INCOMPLETE
394252,2008-03-16 22:39:59,FIXED
394265,2010-07-07 13:56:36,INCOMPLETE
394266,2007-08-29 17:12:16,DUPLICATE
394269,2007-08-29 20:29:07,INCOMPLETE
394285,2007-09-28 11:05:54,DUPLICATE
394289,2007-08-29 23:50:56,DUPLICATE
394296,2007-08-30 07:26:43,FIXED
394299,2009-05-14 08:37:26,FIXED
394301,2007-09-18 05:35:41,FIXED
394306,2007-08-30 04:41:00,DUPLICATE
394310,2007-12-30 07:16:25,WORKSFORME
394313,2007-08-30 08:43:40,WORKSFORME
394328,2007-10-12 05:25:48,INCOMPLETE
394329,2007-09-05 11:16:28,FIXED
394330,2007-08-30 08:08:23,DUPLICATE
394349,2007-09-02 13:08:37,FIXED
394351,2008-09-24 16:20:40,DUPLICATE
394353,2011-01-27 03:36:37,FIXED
394354,2007-08-30 11:38:07,DUPLICATE
394356,2009-10-11 09:14:21,WORKSFORME
394365,2007-12-07 12:54:37,WORKSFORME
394367,2010-07-07 14:02:20,INCOMPLETE
394369,2007-08-30 20:26:02,DUPLICATE
394372,2007-09-05 14:47:13,FIXED
394373,2007-09-06 02:28:49,FIXED
394376,2007-08-30 13:44:48,INVALID
394378,2007-09-08 15:46:58,INCOMPLETE
394389,2007-08-31 08:48:29,INCOMPLETE
394391,2007-08-30 17:05:10,DUPLICATE
394392,2008-01-22 17:13:59,FIXED
394397,2007-09-07 03:30:20,FIXED
394398,2007-08-30 17:15:02,DUPLICATE
394399,2007-08-31 15:11:39,DUPLICATE
394400,2007-08-31 06:51:54,DUPLICATE
394401,2007-12-19 17:17:12,DUPLICATE
394410,2008-08-28 09:09:52,INVALID
394411,2007-08-30 20:28:59,DUPLICATE
394416,2008-09-05 08:40:37,FIXED
394420,2007-08-30 22:18:20,INVALID
394435,2007-12-12 21:07:18,WORKSFORME
394437,2010-09-12 19:58:47,INCOMPLETE
394441,2007-08-31 03:53:40,INVALID
394450,2008-08-08 06:26:09,INVALID
394462,2007-09-04 09:37:43,WORKSFORME
394472,2007-08-31 11:38:47,DUPLICATE
394474,2010-07-07 14:02:03,INCOMPLETE
394484,2007-08-31 15:58:25,FIXED
394491,2007-09-04 17:41:40,FIXED
394496,2007-12-29 23:27:21,WORKSFORME
394508,2007-10-01 08:37:19,FIXED
394519,2008-03-08 05:17:17,WORKSFORME
394523,2007-08-31 15:08:52,DUPLICATE
394524,2007-08-31 22:22:10,DUPLICATE
394527,2007-09-07 12:47:51,FIXED
394553,2009-09-07 09:41:00,WORKSFORME
394555,2007-09-01 01:42:46,DUPLICATE
394557,2007-09-01 02:14:26,INVALID
394559,2010-01-26 13:31:24,WORKSFORME
394561,2010-06-03 06:42:06,WORKSFORME
394569,2010-07-07 14:01:42,INCOMPLETE
394580,2008-12-10 12:01:56,INCOMPLETE
394605,2007-10-03 09:09:57,WORKSFORME
394609,2007-09-01 20:36:37,DUPLICATE
394613,2007-10-16 12:16:28,WORKSFORME
394621,2007-09-01 23:58:02,INVALID
394622,2011-03-05 19:21:00,INCOMPLETE
394625,2007-09-01 22:53:59,DUPLICATE
394642,2010-10-03 14:38:46,INCOMPLETE
394648,2010-11-01 21:57:43,INCOMPLETE
394652,2007-10-02 10:19:42,FIXED
394666,2007-09-17 10:20:33,FIXED
394667,2008-01-28 22:50:29,FIXED
394672,2010-05-22 15:46:03,INCOMPLETE
394677,2007-09-08 09:27:37,FIXED
394690,2010-07-07 14:01:23,INCOMPLETE
394695,2007-10-15 16:10:16,FIXED
394697,2010-11-15 09:48:19,INCOMPLETE
394701,2009-07-21 15:40:26,WORKSFORME
394703,2007-09-02 20:06:29,INVALID
394706,2010-11-01 21:45:55,INCOMPLETE
394708,2010-11-15 09:50:48,INCOMPLETE
394712,2010-11-15 09:55:19,INCOMPLETE
394727,2010-01-11 10:02:05,INCOMPLETE
394729,2010-05-22 15:45:55,INCOMPLETE
394731,2007-09-03 02:42:48,INVALID
394734,2007-11-08 15:07:37,INCOMPLETE
394741,2007-09-05 18:34:46,FIXED
394754,2007-09-03 05:33:51,DUPLICATE
394756,2010-07-07 14:01:09,INCOMPLETE
394760,2007-09-03 06:54:03,DUPLICATE
394761,2010-05-22 15:46:06,INCOMPLETE
394766,2010-05-22 15:46:24,INCOMPLETE
394767,2007-09-03 08:10:49,INVALID
394776,2007-09-03 22:00:00,INVALID
394799,2008-05-19 18:57:12,WORKSFORME
394807,2010-07-07 14:00:56,INCOMPLETE
394827,2010-07-07 14:06:56,INCOMPLETE
394834,2010-07-07 14:06:43,INCOMPLETE
394835,2007-09-03 21:17:31,INVALID
394837,2007-09-06 23:19:24,FIXED
394840,2009-07-07 05:43:24,INCOMPLETE
394852,2010-09-15 08:18:51,INCOMPLETE
394854,2007-09-04 00:53:06,INVALID
394870,2007-09-05 01:58:22,INVALID
394872,2010-11-01 21:58:33,INCOMPLETE
394881,2007-10-22 09:07:58,FIXED
394889,2007-09-07 08:53:05,DUPLICATE
394899,2010-11-15 09:54:48,INCOMPLETE
394908,2011-12-02 10:47:24,DUPLICATE
394915,2010-11-15 09:50:02,INCOMPLETE
394945,2010-07-07 14:06:12,INCOMPLETE
394948,2009-07-14 12:42:40,INCOMPLETE
394954,2010-11-01 21:46:45,INCOMPLETE
394979,2008-10-06 12:51:00,FIXED
394987,2009-01-16 01:43:19,DUPLICATE
394995,2009-01-02 16:14:37,INCOMPLETE
394997,2007-09-05 02:03:07,DUPLICATE
395001,2007-09-05 02:37:59,INVALID
395004,2007-10-03 15:39:51,FIXED
395007,2007-09-05 03:41:37,INVALID
395020,2010-12-24 05:03:23,WONTFIX
395022,2007-09-06 09:17:32,DUPLICATE
395024,2009-10-16 04:24:47,FIXED
395025,2007-09-05 23:03:45,DUPLICATE
395028,2007-09-05 07:49:54,DUPLICATE
395029,2007-09-16 16:45:35,FIXED
395044,2009-03-29 12:37:27,INCOMPLETE
395053,2009-04-28 19:59:39,FIXED
395062,2007-10-24 04:46:24,FIXED
395066,2007-10-19 09:01:56,FIXED
395072,2011-04-27 01:33:16,WORKSFORME
395082,2007-09-21 13:48:38,FIXED
395087,2008-04-18 11:15:48,INVALID
395101,2007-09-05 15:21:29,DUPLICATE
395103,2010-09-15 08:20:38,INCOMPLETE
395105,2010-06-02 13:26:22,WORKSFORME
395109,2009-06-22 09:44:25,DUPLICATE
395121,2008-04-10 00:22:14,INCOMPLETE
395122,2007-09-06 16:00:50,FIXED
395128,2009-02-05 13:45:16,FIXED
395136,2007-10-05 14:31:36,FIXED
395138,2007-10-04 13:50:55,FIXED
395139,2007-09-17 09:39:55,FIXED
395140,2007-09-17 09:41:40,FIXED
395141,2007-10-03 11:42:56,FIXED
395143,2007-10-09 11:16:46,FIXED
395146,2010-07-07 14:05:55,INCOMPLETE
395161,2008-07-19 00:09:55,FIXED
395162,2008-12-11 07:09:04,INCOMPLETE
395163,2007-09-17 12:42:11,FIXED
395169,2010-11-15 09:57:24,INCOMPLETE
395172,2008-12-10 12:02:04,INCOMPLETE
395173,2008-09-20 03:34:01,FIXED
395174,2008-07-10 08:44:43,INVALID
395176,2008-10-03 01:18:22,FIXED
395177,2007-09-08 15:59:07,INCOMPLETE
395180,2007-09-06 02:47:53,DUPLICATE
395182,2007-10-09 10:16:40,FIXED
395184,2009-09-14 16:41:35,INCOMPLETE
395185,2007-09-06 03:11:47,INVALID
395192,2007-11-29 14:50:18,DUPLICATE
395198,2009-11-14 23:19:10,WORKSFORME
395199,2009-07-21 15:42:43,WORKSFORME
395202,2010-05-22 15:46:02,INCOMPLETE
395204,2007-09-06 05:53:20,WONTFIX
395210,2010-11-15 09:55:26,INCOMPLETE
395212,2008-12-10 12:02:16,INCOMPLETE
395213,2007-09-06 06:35:14,INVALID
395215,2009-06-04 02:53:27,WORKSFORME
395217,2007-09-18 23:32:01,INVALID
395221,2007-10-08 00:56:13,FIXED
395234,2011-09-16 09:14:57,INVALID
395244,2007-10-31 11:57:21,DUPLICATE
395246,2007-09-17 09:32:46,FIXED
395248,2007-11-06 11:49:28,FIXED
395249,2007-09-18 07:36:29,FIXED
395250,2007-10-03 12:18:41,FIXED
395252,2007-09-06 09:51:43,WORKSFORME
395255,2007-10-12 10:35:36,WORKSFORME
395257,2008-11-15 03:35:46,WONTFIX
395259,2009-09-14 05:56:18,INCOMPLETE
395267,2007-09-06 20:35:42,FIXED
395268,2007-09-06 20:13:41,WONTFIX
395276,2009-09-02 05:47:08,INVALID
395284,2009-01-31 04:07:47,WORKSFORME
395295,2008-02-06 11:57:04,FIXED
395299,2011-03-30 06:32:41,WONTFIX
395314,2007-10-23 10:23:06,FIXED
395315,2007-09-06 17:09:45,DUPLICATE
395317,2007-10-03 11:47:16,FIXED
395321,2007-09-06 17:52:37,DUPLICATE
395323,2007-09-25 09:24:26,FIXED
395324,2010-07-07 14:05:37,INCOMPLETE
395344,2007-09-19 12:17:35,FIXED
395350,2010-06-02 21:30:37,WORKSFORME
395358,2009-01-21 06:01:34,INVALID
395361,2010-07-07 14:05:20,INCOMPLETE
395364,2011-10-14 03:49:41,WORKSFORME
395365,2007-09-17 09:04:03,DUPLICATE
395367,2007-09-07 03:08:51,DUPLICATE
395372,2008-06-26 07:03:20,WORKSFORME
395375,2007-09-07 04:58:45,DUPLICATE
395376,2007-10-01 15:22:25,FIXED
395377,2007-10-01 14:54:13,FIXED
395381,2007-10-15 11:40:55,WONTFIX
395392,2007-09-08 16:50:47,DUPLICATE
395393,2007-09-07 08:24:07,DUPLICATE
395395,2007-10-05 09:15:30,FIXED
395401,2009-09-17 02:08:04,DUPLICATE
395402,2007-09-14 22:47:14,FIXED
395404,2007-09-18 18:28:15,FIXED
395419,2011-02-15 09:36:53,WORKSFORME
395420,2007-09-07 17:26:07,WORKSFORME
395431,2007-09-27 09:50:29,FIXED
395432,2007-10-07 11:11:08,FIXED
395445,2007-09-07 14:18:45,FIXED
395446,2007-09-09 09:22:12,FIXED
395452,2007-11-24 17:39:03,FIXED
395459,2010-07-08 09:23:06,WORKSFORME
395462,2007-11-24 17:40:08,FIXED
395463,2007-11-06 15:33:58,INVALID
395478,2007-09-08 07:22:46,WORKSFORME
395488,2009-03-06 15:37:09,FIXED
395492,2007-09-08 10:00:47,DUPLICATE
395497,2009-09-14 16:41:06,INCOMPLETE
395499,2007-09-08 16:36:05,INVALID
395500,2010-11-01 21:41:58,INCOMPLETE
395506,2010-07-07 14:04:33,INCOMPLETE
395510,2007-10-04 10:18:58,INCOMPLETE
395513,2010-07-07 14:04:14,INCOMPLETE
395518,2007-09-08 08:25:50,INVALID
395519,2007-09-08 13:54:39,INVALID
395528,2008-03-14 11:53:48,WORKSFORME
395531,2010-04-14 20:24:42,INCOMPLETE
395536,2007-09-08 13:34:52,INVALID
395541,2007-09-09 09:19:17,FIXED
395543,2007-09-17 12:04:39,FIXED
395546,2010-11-15 09:47:29,INCOMPLETE
395550,2007-09-24 14:35:29,INVALID
395551,2010-07-07 14:03:53,INCOMPLETE
395553,2007-09-20 02:22:13,DUPLICATE
395555,2007-09-12 16:51:03,DUPLICATE
395557,2007-09-17 12:10:43,FIXED
395570,2007-09-09 11:57:20,DUPLICATE
395573,2010-10-06 10:17:59,INVALID
395574,2007-09-09 01:57:06,WORKSFORME
395578,2007-12-18 16:06:27,DUPLICATE
395588,2007-09-09 10:41:39,INVALID
395593,2007-09-15 11:32:25,FIXED
395598,2007-09-09 17:46:36,DUPLICATE
395599,2009-04-11 08:40:25,WORKSFORME
395600,2009-03-17 17:31:16,WORKSFORME
395608,2008-01-11 19:35:38,INCOMPLETE
395615,2007-09-18 18:39:33,FIXED
395621,2007-09-18 07:39:56,FIXED
395629,2010-11-15 09:56:04,INCOMPLETE
395630,2007-09-09 23:27:04,DUPLICATE
395633,2007-09-10 12:10:50,FIXED
395636,2007-09-17 09:44:15,FIXED
395638,2007-12-12 11:10:21,WONTFIX
395640,2007-09-20 09:33:29,FIXED
395641,2007-09-17 09:46:07,FIXED
395642,2008-08-06 22:48:52,FIXED
395643,2007-09-17 09:49:34,FIXED
395644,2007-09-17 09:58:22,FIXED
395646,2007-09-10 13:25:50,DUPLICATE
395665,2009-09-13 10:33:57,INCOMPLETE
395666,2007-09-10 04:53:12,DUPLICATE
395673,2007-09-10 06:05:50,DUPLICATE
395680,2010-07-07 14:03:33,INCOMPLETE
395690,2010-02-05 16:10:00,INCOMPLETE
395694,2007-10-22 05:52:16,FIXED
395698,2007-09-10 12:17:29,DUPLICATE
395703,2008-02-07 06:13:22,FIXED
395713,2007-10-03 12:58:34,FIXED
395718,2010-11-01 21:47:38,INCOMPLETE
395731,2007-09-28 13:41:50,FIXED
395737,2007-09-11 07:52:21,DUPLICATE
395738,2007-09-11 21:49:59,WORKSFORME
395739,2008-02-28 07:06:34,FIXED
395742,2010-07-07 14:03:17,INCOMPLETE
395749,2007-09-11 03:33:28,DUPLICATE
395750,2007-10-25 20:05:29,WONTFIX
395751,2007-09-11 01:34:56,INVALID
395755,2008-02-22 02:27:37,FIXED
395766,2007-09-25 07:59:33,WORKSFORME
395769,2011-05-30 15:05:42,INCOMPLETE
395773,2007-09-17 12:14:39,FIXED
395774,2010-05-22 15:45:43,INCOMPLETE
395778,2010-11-15 09:55:54,INCOMPLETE
395779,2007-09-11 13:20:16,DUPLICATE
395783,2010-11-15 09:49:59,INCOMPLETE
395790,2007-09-11 09:35:15,INVALID
395792,2007-09-13 21:02:25,DUPLICATE
395796,2007-09-18 08:30:34,FIXED
395797,2008-01-09 13:57:37,WORKSFORME
395801,2007-09-11 13:16:12,DUPLICATE
395803,2010-02-20 05:15:33,WORKSFORME
395811,2007-09-18 08:22:47,FIXED
395813,2008-01-31 12:43:34,FIXED
395817,2008-01-12 17:45:07,DUPLICATE
395818,2007-12-10 07:58:52,WORKSFORME
395823,2007-09-11 23:18:19,DUPLICATE
395827,2007-10-05 12:07:55,FIXED
395833,2010-08-18 20:13:25,INCOMPLETE
395842,2007-09-11 21:49:32,DUPLICATE
395847,2009-04-25 09:29:51,INCOMPLETE
395851,2007-09-11 20:47:55,DUPLICATE
395862,2007-09-12 05:16:42,FIXED
395863,2009-09-14 17:18:20,INCOMPLETE
395877,2007-09-12 16:14:32,INVALID
395881,2010-01-01 07:25:30,INVALID
395884,2010-08-16 19:09:14,INCOMPLETE
395887,2009-07-14 12:43:03,INCOMPLETE
395889,2007-09-12 05:02:19,DUPLICATE
395891,2008-06-20 15:26:21,FIXED
395894,2007-09-20 22:58:23,FIXED
395895,2007-09-12 04:38:14,DUPLICATE
395898,2008-11-27 11:37:30,FIXED
395913,2007-09-12 07:58:37,DUPLICATE
395926,2007-09-12 18:48:59,DUPLICATE
395947,2007-09-12 11:25:29,INVALID
395961,2008-04-08 10:31:51,FIXED
395975,2007-09-12 16:32:50,DUPLICATE
395978,2007-09-12 14:18:18,DUPLICATE
395986,2007-09-16 01:41:06,FIXED
395991,2007-09-12 16:25:28,DUPLICATE
395994,2007-11-19 17:15:53,FIXED
395999,2009-11-14 23:27:31,DUPLICATE
396021,2010-08-16 19:09:58,INCOMPLETE
396029,2007-09-15 20:13:14,INVALID
396039,2007-10-16 18:32:57,WORKSFORME
396041,2010-05-22 15:46:10,INCOMPLETE
396042,2007-09-13 08:31:37,DUPLICATE
396060,2007-09-14 01:01:43,INVALID
396063,2008-05-10 11:06:22,WORKSFORME
396072,2010-07-13 06:13:04,WORKSFORME
396080,2010-05-22 15:46:14,INCOMPLETE
396084,2007-10-26 00:16:26,FIXED
396103,2009-08-28 06:39:36,INCOMPLETE
396110,2007-10-17 12:34:22,FIXED
396111,2007-09-13 15:12:04,DUPLICATE
396113,2007-09-13 15:56:26,DUPLICATE
396120,2010-08-02 09:57:25,WORKSFORME
396121,2007-09-21 14:12:49,FIXED
396134,2010-07-15 00:36:27,FIXED
396136,2007-10-26 00:16:14,FIXED
396161,2009-10-19 08:34:57,INCOMPLETE
396167,2010-11-15 09:52:27,INCOMPLETE
396174,2007-09-14 08:56:48,DUPLICATE
396188,2007-09-14 08:06:39,INVALID
396194,2007-09-14 14:33:03,INVALID
396203,2007-10-02 12:39:46,FIXED
396204,2007-09-14 21:48:13,DUPLICATE
396207,2010-08-18 20:13:09,INCOMPLETE
396215,2007-10-04 13:43:27,FIXED
