Bug_id,Timestamp,Components
330812,2006-03-17 03:16:04,JavaScript Engine
330815,2008-07-31 00:44:56,Layout: Text
330818,2006-03-18 05:15:58,Security
330824,2006-03-19 07:08:31,Layout: Tables
330825,2006-03-17 06:38:02,XForms
330830,2006-03-17 07:09:52,XForms
330835,2006-03-17 08:11:20,DOM
330852,2006-03-17 08:58:33,Widget: Gtk
330855,2006-03-17 09:44:50,Web Services
330857,2006-03-17 10:06:28,JavaScript Engine
330868,2011-10-03 03:59:22,Editor
330872,2006-03-17 12:26:23,DOM
330881,2008-07-31 00:44:57,Layout: Text
330890,2006-03-17 15:10:57,Build Config
330893,2006-03-18 22:12:52,JavaScript Engine
330900,2006-03-17 18:32:51,Security: PSM
330903,2006-03-17 19:16:12,Layout
330905,2006-03-17 21:04:50,Layout
330909,2006-03-17 23:16:18,Layout: R & A Pos
330925,2006-03-18 20:21:09,XBL
330934,2006-03-18 05:51:42,Layout
330938,2006-03-18 06:25:28,Event Handling
330951,2006-03-18 08:42:15,JavaScript Engine
330954,2006-03-18 10:21:34,HTML: Parser
330957,2006-03-18 11:11:59,Graphics
330961,2006-03-18 14:53:09,DOM: Events
330970,2006-03-18 15:19:57,Layout: Tables
330975,2006-03-18 16:20:53,JavaScript Engine
330976,2006-03-18 16:34:28,JavaScript Engine
330981,2006-03-18 17:33:33,Layout: Tables
330998,2006-03-18 20:12:06,Layout: Tables
331012,2006-03-19 05:35:44,XPCOM
331027,2006-03-19 09:30:30,GFX: Thebes
331039,2006-03-19 08:06:40,Layout: Floats
331040,2006-03-19 08:08:24,DOM
331041,2006-03-19 08:09:34,Layout: Tables
331042,2006-03-19 08:24:56,Layout: Text
331043,2006-03-19 11:15:33,JavaScript Engine
331049,2008-07-31 00:44:59,Layout: Text
331052,2008-07-31 00:45:00,Layout: Text
331055,2008-07-31 01:20:45,XUL
331078,2006-03-20 00:54:17,SVG
331079,2006-03-20 01:01:27,SVG
331081,2006-03-20 01:41:53,XForms
331087,2006-03-20 03:28:54,DOM: Events
331088,2006-03-20 04:24:27,Layout
331106,2006-03-20 07:29:55,SVG
331117,2006-03-20 10:03:35,Layout
331127,2006-03-20 11:31:12,JavaScript Engine
331130,2006-03-20 11:38:32,SVG
331142,2006-03-20 14:10:33,Disability Access APIs
331146,2006-03-20 16:04:04,Layout: Block and Inline
331163,2006-03-20 16:44:06,XPCOM
331165,2006-03-20 17:56:56,XPCOM
331174,2006-03-21 07:46:40,DOM
331176,2006-03-20 22:39:15,Graphics
331180,2006-03-20 23:58:29,Graphics
331195,2006-03-21 02:19:39,Editor
331197,2006-03-21 02:31:03,XForms
331198,2006-03-21 10:13:00,Widget: Gtk
331202,2006-03-21 04:48:56,SVG
331203,2006-03-21 05:02:19,JavaScript Engine
331204,2006-03-21 05:06:01,Layout
331208,2006-03-21 06:11:14,XForms
331224,2006-03-21 09:06:10,Graphics
331249,2006-03-21 12:17:25,Graphics
331254,2006-03-21 13:30:45,Networking: Cookies
331278,2006-03-21 18:04:26,DOM
331284,2006-03-21 19:05:08,Layout
331287,2006-03-21 19:17:45,Graphics
331290,2008-07-31 01:20:46,XUL
331291,2006-03-21 20:23:11,SVG
331292,2006-03-22 04:32:42,Layout: Floats
331298,2006-03-21 21:54:27,Graphics
331306,2006-03-21 22:50:58,DOM: Events
331308,2006-03-21 23:03:05,DOM: Events
331312,2007-05-10 01:22:45,Networking
331324,2006-03-22 02:54:04,SVG
331325,2006-03-22 21:10:15,Layout: Form Controls
331328,2006-03-22 03:49:45,XForms
331329,2006-03-22 04:10:18,Graphics
331333,2006-03-22 04:48:50,Build Config
331336,2006-05-30 11:05:51,Security: PSM
331344,2006-03-22 06:46:17,Layout
331346,2006-03-22 07:06:21,XForms
331347,2006-03-22 07:09:32,SVG
331349,2006-03-22 07:56:34,Widget: Cocoa
331364,2006-03-22 09:26:35,DOM
331368,2006-03-22 14:05:02,Spelling checker
331374,2006-03-22 10:57:59,DOM: Events
331381,2006-03-22 11:34:54,Keyboard: Navigation
331382,2006-03-22 11:35:13,Keyboard: Navigation
331385,2006-03-22 11:40:28,Layout
331412,2006-03-22 16:59:53,XForms
331415,2006-03-22 18:05:43,Printing: Output
331421,2006-03-22 19:16:32,SVG
331428,2006-04-18 12:28:13,GFX: Thebes
331429,2006-03-22 21:11:46,JavaScript Engine
331432,2006-03-22 21:25:04,SVG
331436,2006-03-22 23:11:30,XPCOM
331440,2006-03-23 00:16:01,Selection
331444,2008-07-31 00:45:02,Layout: Text
331445,2006-03-23 01:41:03,Layout: Tables
331446,2006-03-23 01:44:39,Layout
331453,2006-03-23 04:00:39,XPCOM
331460,2006-03-23 18:40:55,Plug-ins
331465,2006-03-24 13:50:57,Layout: Form Controls
331469,2006-03-23 07:18:08,XForms
331473,2006-03-23 07:39:52,XForms
331474,2006-03-23 07:40:25,Build Config
331481,2006-03-23 08:40:33,SVG
331482,2006-04-03 08:10:26,HTML: Parser
331491,2006-03-23 09:18:34,DOM
331504,2006-03-23 11:34:53,JavaScript Engine
331516,2006-03-23 14:06:25,JavaScript Engine
331522,2006-03-23 14:12:03,Layout
331530,2006-03-23 15:29:38,Style System (CSS)
331536,2006-03-23 17:15:10,XPCOM
331547,2006-03-23 21:08:49,DOM
331558,2006-03-23 23:28:49,JavaScript Engine
331562,2008-07-31 00:45:04,Layout: Text
331589,2006-03-24 05:19:51,Java to XPCOM Bridge
331590,2006-03-24 05:27:02,Layout
331591,2008-07-31 00:49:23,Document Navigation
331594,2006-03-24 05:51:04,Layout
331607,2008-07-31 00:45:06,Layout: Text
331614,2006-04-10 18:53:49,DOM
331620,2006-03-24 11:35:13,DOM: Level 0
331625,2008-07-31 01:20:48,XUL
331631,2006-03-24 11:41:27,Layout: Tables
331637,2006-03-24 12:43:05,JavaScript Engine
331642,2006-03-24 21:42:15,Layout
331646,2008-07-31 01:20:48,XUL
331647,2006-04-29 13:13:12,File Handling
331661,2006-03-24 19:09:58,Layout
331664,2006-03-24 20:26:05,JavaScript Engine
331665,2006-03-24 20:48:31,XPCOM
331667,2006-03-24 21:27:28,XPConnect
331668,2006-03-24 21:51:24,DOM: Events
331671,2006-04-08 16:13:31,GFX: Thebes
331678,2006-03-25 01:07:45,JavaScript Engine
331679,2006-03-25 01:08:40,Layout: Tables
331684,2006-03-30 22:57:05,Layout
331689,2008-07-30 23:53:56,General
331690,2006-03-25 03:12:45,Layout: Tables
331694,2006-03-26 07:52:00,Layout: Fonts and Text
331706,2006-03-25 07:50:05,Graphics
331719,2006-03-25 12:57:10,JavaScript Engine
331729,2006-03-25 15:47:32,Layout: R & A Pos
331735,2006-03-25 19:30:54,DOM: Traversal-Range
331742,2008-08-04 17:06:42,XPCOM
331744,2008-08-04 17:06:44,XPCOM
331746,2006-03-25 22:53:03,Layout: Form Controls
331747,2006-03-25 23:56:31,Layout
331748,2006-03-26 01:07:38,Internationalization
331749,2006-03-26 01:08:47,Security: UI
331751,2006-03-26 00:30:33,Canvas: 2D
331759,2006-03-26 03:23:13,GFX: Thebes
331762,2006-03-26 03:38:19,SVG
331777,2006-03-26 08:16:56,Build Config
331781,2006-03-26 08:31:58,Build Config
331782,2006-03-26 08:55:31,JavaScript Engine
331783,2006-03-26 09:07:13,Build Config
331786,2006-03-26 09:28:57,JavaScript Engine
331787,2006-03-26 09:46:13,JavaScript Engine
331793,2006-03-26 10:40:56,JavaScript Engine
331794,2006-03-26 10:51:31,JavaScript Engine
331802,2006-03-27 03:40:42,Printing
331803,2008-07-31 01:20:49,XUL
331804,2006-03-26 13:03:11,Installer: XPInstall Engine
331807,2006-03-27 03:48:25,Security
331809,2006-03-26 15:06:04,Layout: View Rendering
331818,2008-07-31 00:44:55,XPCOM
331820,2006-03-26 19:36:34,JavaScript Engine
331825,2006-05-25 05:22:35,Networking: HTTP
331826,2006-03-31 01:13:58,JavaScript Engine
331827,2006-03-27 09:53:15,XPConnect
331835,2008-07-31 00:49:24,Document Navigation
331846,2006-03-27 02:01:05,Editor
331848,2006-03-27 02:25:52,Selection
331881,2006-03-27 09:49:21,Layout
331883,2006-03-27 09:57:59,Layout
331888,2006-03-27 10:24:53,Graphics
331894,2006-03-27 13:49:38,Editor
331897,2006-03-27 12:09:11,XForms
331911,2006-03-27 13:35:32,XForms
331929,2006-03-27 16:57:19,XForms
331941,2006-03-27 20:00:13,Graphics
331942,2006-03-27 20:07:13,XPConnect
331943,2006-03-30 09:13:49,XPConnect
331958,2008-07-31 00:45:07,Layout: Text
331959,2006-03-28 01:29:13,Event Handling
331961,2006-03-28 02:07:04,XForms
331967,2006-03-28 02:44:52,Layout
331974,2006-03-28 04:04:11,Build Config
331977,2006-03-28 11:19:56,Security: PSM
331981,2006-03-28 05:05:23,Editor
331982,2006-03-28 05:14:28,XForms
331984,2006-03-28 05:26:22,XForms
331987,2006-03-28 05:58:52,XForms
331989,2006-03-28 06:22:31,XForms
331991,2006-03-31 23:19:48,DOM to Text Conversion
331996,2006-03-28 07:52:45,XPCOM
332005,2006-03-28 08:34:20,XForms
332009,2006-03-28 08:49:35,XForms
332010,2006-08-08 20:58:47,General
332012,2006-03-28 09:11:12,Security: PSM
332053,2006-03-28 17:04:20,Build Config
332072,2006-03-28 22:10:13,XForms
332074,2006-03-28 22:32:46,XPCOM
332075,2006-03-28 22:38:23,XPCOM
332082,2007-05-03 23:46:58,Event Handling
332083,2006-03-29 00:15:35,XForms
332104,2006-03-29 04:44:56,JavaScript Engine
332113,2006-03-29 05:56:29,Build Config
332123,2006-03-29 06:22:32,XPCOM
332129,2006-03-29 07:04:56,XForms
332132,2006-03-29 07:52:54,Embedding: APIs
332135,2006-03-29 08:21:46,XPCOM
332136,2006-03-29 08:36:47,Style System (CSS)
332138,2006-03-29 08:48:48,Widget: Cocoa
332147,2006-03-29 10:14:44,Networking
332148,2006-03-29 10:22:15,DOM: Traversal-Range
332150,2006-03-29 10:43:38,Layout: Tables
332155,2006-03-29 11:02:23,DOM
332156,2006-03-29 11:05:20,Graphics
332162,2006-03-29 12:57:24,SVG
332163,2007-06-13 23:18:11,General
332168,2006-03-29 14:38:36,SVG
332170,2006-03-29 14:54:16,Build Config
332173,2009-07-15 15:19:26,XPCOM
332174,2006-03-30 08:51:54,DOM
332175,2006-03-29 16:15:48,DOM: Other
332182,2006-03-29 18:35:04,DOM
332184,2006-03-29 19:05:04,DOM
332197,2006-03-29 22:05:12,XForms
332199,2006-03-29 22:31:49,JavaScript Engine
332204,2006-03-29 23:23:09,Event Handling
332209,2006-03-30 00:35:33,XForms
332211,2006-03-30 01:15:48,XForms
332215,2006-03-30 01:49:11,XForms
332217,2006-03-30 01:52:44,XForms
332218,2006-03-30 02:02:39,XForms
332221,2006-03-30 02:35:04,XForms
332227,2006-03-30 03:35:16,SVG
332233,2006-03-30 04:50:16,XML
332238,2006-03-30 05:29:17,DOM
332239,2006-03-30 05:40:43,XML
332242,2006-03-30 06:27:02,XForms
332246,2006-03-30 07:37:13,DOM: Core & HTML
332257,2006-03-30 08:41:27,DOM
332285,2006-03-30 13:14:16,DOM
332292,2006-03-30 14:10:03,XForms
332299,2006-03-30 15:24:31,JavaScript Engine
332324,2006-03-30 21:48:23,Security: UI
332333,2006-03-30 22:52:41,Style System (CSS)
332356,2006-03-31 03:37:08,Graphics
332359,2006-03-31 04:08:49,Printing: Output
332360,2008-07-31 00:45:08,Layout: Text
332363,2006-03-31 04:43:30,SVG
332365,2006-03-31 05:18:24,Keyboard: Navigation
332375,2006-03-31 20:31:42,HTML: Parser
332378,2006-03-31 10:16:10,SVG
332386,2006-04-01 03:14:44,GFX: Thebes
332389,2006-03-31 09:53:05,XPCOM
332392,2006-03-31 20:21:59,DOM: Level 0
332412,2006-03-31 12:32:48,Spelling checker
332413,2006-03-31 12:52:28,SVG
332415,2006-03-31 13:49:04,JavaScript Engine
332446,2006-04-07 18:41:36,DOM
332453,2006-04-01 09:14:44,Canvas: 2D
332454,2006-04-01 09:19:50,Canvas: 2D
332462,2006-04-01 20:27:58,Plug-ins
332464,2006-04-01 13:50:13,XPCOM
332466,2006-04-01 15:45:50,MathML
332468,2009-11-24 09:12:57,General
332472,2006-04-01 18:13:04,JavaScript Engine
332484,2006-04-01 23:03:14,GFX: Thebes
332486,2008-07-31 00:45:10,Layout: Text
332487,2006-04-02 01:48:08,Style System (CSS)
332488,2006-04-02 01:44:33,Layout
332497,2006-04-02 03:57:00,GFX: Thebes
332499,2006-04-02 04:14:38,Layout: Floats
332507,2006-04-02 08:43:07,Layout
332514,2006-04-02 08:47:50,XPConnect
332516,2006-04-02 11:43:12,HTML: Parser
332528,2006-04-02 14:39:49,DOM
332531,2006-04-07 19:17:58,Layout: Block and Inline
332535,2006-04-02 15:59:13,Build Config
332539,2006-04-07 19:13:26,Layout
332548,2006-04-07 13:41:50,File Handling
332551,2006-04-03 06:43:49,Layout: Floats
332557,2006-04-04 15:33:30,Layout: Floats
332558,2006-04-03 09:24:45,Layout
332559,2006-04-03 01:43:44,XForms
332562,2006-04-03 03:15:26,JavaScript Engine
332570,2006-04-03 05:03:10,JavaScript Engine
332574,2006-04-03 05:27:36,Print Preview
332576,2006-08-02 05:46:31,GFX: Thebes
332579,2006-04-03 06:36:47,Event Handling
332580,2006-04-04 13:32:24,HTML: Parser
332581,2006-04-07 19:09:48,Plug-ins
332603,2006-04-03 11:27:17,Layout: Form Controls
332604,2006-04-03 11:43:25,XForms
332607,2006-04-03 12:09:14,Security: PSM
332611,2006-04-03 12:40:30,Graphics
332612,2006-04-03 12:40:44,Layout: Text
332635,2006-04-03 16:02:33,Editor
332636,2006-04-03 16:09:36,Editor
332644,2006-04-03 18:41:52,HTML: Parser
332646,2006-04-03 18:59:48,Internationalization
332648,2011-08-07 00:46:40,JavaScript Engine
332649,2006-04-03 20:27:13,Graphics
332655,2008-07-31 00:45:11,Layout: Text
332657,2006-04-04 18:48:02,DOM
332662,2007-09-12 11:22:48,Disability Access APIs
332663,2007-09-12 11:23:42,Disability Access APIs
332689,2006-04-04 04:32:12,JavaScript Engine
332722,2006-04-04 09:11:44,JavaScript Engine
332730,2006-04-04 10:44:51,Networking: Cache
332736,2006-04-04 20:42:38,Disability Access APIs
332737,2006-04-04 11:29:50,Widget: Win32
332741,2006-04-04 11:55:30,Internationalization
332743,2006-04-04 12:32:24,Graphics
332745,2006-04-04 12:56:44,XPCOM
332746,2006-04-19 14:45:47,Printing
332750,2006-04-04 15:11:27,XP Toolkit/Widgets
332756,2006-04-04 16:04:07,Layout: View Rendering
332759,2006-04-04 18:58:58,DOM
332773,2006-04-04 20:46:15,XML
332780,2006-04-04 22:35:03,MathML
332781,2006-04-07 05:21:37,Layout
332784,2006-04-04 22:23:11,XPCOM
332797,2008-07-31 01:20:51,XUL
332798,2006-04-05 01:55:52,Style System (CSS)
332803,2006-04-05 01:17:46,XForms
332806,2006-04-05 01:49:06,Print Preview
332807,2006-04-05 02:36:23,XBL
332809,2006-04-05 02:29:34,Web Services
332811,2006-04-05 02:49:40,Event Handling
332812,2006-04-05 02:56:45,XForms
332823,2006-04-05 05:09:10,Selection
332830,2006-04-05 05:55:05,Widget: Win32
332840,2006-04-08 03:51:58,DOM: Mozilla Extensions
332845,2008-07-31 01:20:51,XUL
332848,2006-04-05 08:00:07,DOM
332853,2006-04-05 08:14:42,XForms
332855,2006-04-08 14:12:42,Layout
332869,2006-04-05 10:34:58,Java to XPCOM Bridge
332872,2006-04-05 10:50:23,XForms
332887,2006-04-07 21:38:51,Layout
332893,2006-04-05 14:15:07,DOM: Level 0
332895,2007-04-18 14:17:08,General
332896,2006-04-05 13:50:33,DOM
332901,2006-04-05 14:12:27,DOM
332908,2006-04-05 15:06:16,XPCOM
332912,2006-04-05 15:32:59,Widget: Cocoa
332913,2006-04-05 15:33:23,Widget: Cocoa
332914,2006-04-05 15:33:40,Widget: Cocoa
332915,2006-04-05 15:34:27,Widget: Cocoa
332917,2006-04-05 15:46:09,Widget: Cocoa
332922,2006-04-05 16:10:46,Layout
332926,2006-04-05 16:42:46,Graphics
332927,2006-04-05 16:56:23,Printing: Output
332931,2006-04-05 17:49:25,Widget: Gtk
332939,2006-04-06 19:41:26,Printing
332940,2006-04-16 11:16:45,Layout
332945,2006-04-05 20:28:16,XForms
332949,2006-04-05 22:47:32,Widget: Cocoa
332950,2006-04-05 22:58:05,HTML: Parser
332952,2006-04-06 00:12:44,SVG
332960,2006-04-05 23:49:12,XForms
332971,2006-04-06 01:07:25,DOM
332975,2008-07-31 00:45:12,Layout: Text
332978,2008-07-31 00:45:14,Layout: Text
332980,2006-04-06 02:16:52,XTF
333006,2006-04-06 06:19:14,XForms
333007,2006-04-06 06:21:59,Layout: Tables
333022,2006-04-06 20:32:11,Layout
333023,2008-07-31 01:20:52,XUL
333025,2006-04-06 08:56:12,Disability Access APIs
333029,2006-04-06 09:35:03,XForms
333035,2008-07-31 01:20:53,XUL
333044,2006-04-06 11:33:25,XForms
333045,2006-04-06 11:40:31,XForms
333050,2008-07-31 00:49:25,Document Navigation
333051,2006-04-06 19:36:47,Layout
333055,2006-04-06 13:02:07,Build Config
333057,2006-04-06 13:04:35,HTML: Parser
333061,2006-04-06 13:58:09,DOM
333063,2006-04-06 14:03:08,Editor
333084,2006-04-06 20:18:01,Layout
333088,2006-04-06 17:36:56,Widget: Cocoa
333094,2006-04-06 19:10:13,Layout
333098,2006-04-06 22:05:41,XSLT
333105,2006-04-06 23:52:02,Widget: Win32
333113,2006-04-07 00:59:11,XForms
333118,2006-04-07 02:00:30,Widget: Win32
333120,2006-04-10 05:45:22,ImageLib
333121,2006-04-07 03:50:59,Plug-ins
333126,2006-04-07 04:40:07,Graphics
333129,2006-04-07 05:01:23,Networking
333131,2008-07-31 01:20:54,XUL
333132,2006-04-07 09:41:01,Layout: Tables
333134,2006-04-07 05:38:59,Disability Access APIs
333135,2006-04-07 06:05:38,SVG
333142,2006-04-07 09:42:53,Layout
333148,2006-04-07 08:18:09,DOM
333151,2006-04-07 08:45:17,Document Navigation
333163,2006-04-27 14:19:58,Networking
333166,2006-04-07 11:35:18,Widget: Win32
333167,2006-04-07 11:51:08,XPCOM
333175,2006-04-07 13:13:39,Event Handling
333177,2006-04-07 13:46:45,Canvas: 2D
333178,2006-04-07 13:50:50,Graphics
333187,2006-04-07 17:37:43,GFX: Thebes
333192,2006-04-07 15:31:14,XML
333198,2006-04-07 16:05:35,XML
333202,2006-04-07 16:41:56,Networking
333212,2006-04-08 02:06:41,XPCOM
333221,2006-04-08 03:46:22,Widget: Win32
333231,2006-04-08 22:35:00,HTML: Parser
333235,2006-04-08 06:14:13,Graphics
333239,2006-04-08 07:14:54,Build Config
333243,2006-04-08 08:24:54,Layout: Form Controls
333249,2006-04-08 10:15:30,Graphics
333250,2006-04-08 10:21:07,Graphics
333251,2006-04-08 10:30:38,Graphics
333252,2006-04-08 10:42:24,Graphics
333253,2006-04-08 10:48:42,ImageLib
333255,2006-04-08 10:56:29,ImageLib
333261,2006-04-08 13:48:33,Internationalization
333263,2006-04-08 13:57:15,Networking: Cookies
333268,2006-04-10 11:49:04,Layout: R & A Pos
333275,2006-08-04 21:28:55,Networking: HTTP
333276,2006-04-08 16:49:53,Selection
333280,2006-04-08 20:15:33,Networking
333282,2006-04-09 14:46:56,Plug-ins
333286,2006-04-08 22:15:29,Layout: Tables
333287,2006-04-08 22:20:17,Layout: Tables
333288,2006-04-08 22:42:43,Layout: Tables
333289,2006-04-08 22:49:42,Build Config
333293,2006-04-08 23:29:01,Disability Access APIs
333294,2006-04-08 23:34:39,Disability Access APIs
333295,2006-04-08 23:37:20,Disability Access APIs
333296,2006-04-08 23:47:51,Internationalization
333297,2006-04-08 23:50:41,Internationalization
333298,2006-04-09 00:02:26,Internationalization
333300,2006-04-09 00:10:44,Graphics
333301,2006-04-09 00:12:26,Layout: View Rendering
333302,2006-04-09 00:22:22,XPCOM
333303,2006-04-09 00:29:56,XPCOM
333304,2006-04-09 00:42:08,XPCOM
333305,2008-07-31 01:20:54,XUL
333307,2006-04-09 00:51:13,XPCOM
333308,2006-04-09 01:12:19,Build Config
333312,2006-04-09 01:26:32,Networking: FTP
333316,2006-04-09 02:14:14,Installer: XPInstall Engine
333320,2006-04-09 03:16:17,Layout: View Rendering
333322,2006-04-09 04:09:12,XPConnect
333351,2006-04-09 09:51:08,Layout: Tables
333352,2006-04-09 09:58:19,Layout: Tables
333353,2006-04-09 10:06:05,Build Config
333354,2006-04-09 10:08:38,Layout: Tables
333356,2006-04-09 10:50:30,Layout: Tables
333357,2006-04-09 10:52:53,Graphics
333366,2006-04-09 12:21:26,JavaScript Engine
333367,2006-04-09 12:28:11,Graphics
333385,2006-04-09 15:59:13,Security: UI
333386,2006-04-09 16:02:26,Plug-ins
333387,2006-04-09 16:08:09,Plug-ins
333388,2006-04-09 16:13:03,HTML: Parser
333390,2006-04-09 16:35:45,XPCOM
333392,2006-04-09 17:33:21,XBL
333394,2006-04-09 17:39:44,Security
333398,2006-04-09 19:41:57,JavaScript Engine
333401,2006-04-09 20:27:33,Spelling checker
333404,2006-04-09 20:40:07,Security: UI
333408,2006-04-09 23:24:19,Internationalization
333410,2006-04-09 23:37:18,Build Config
333414,2006-08-08 21:01:01,General
333420,2006-04-10 02:40:45,Java to XPCOM Bridge
333423,2006-04-10 02:51:55,Networking
333428,2006-04-10 05:08:37,Security
333433,2008-07-31 00:45:16,Layout: Text
333460,2006-04-10 09:33:05,Widget: Win32
333472,2006-04-10 11:14:47,Layout
333481,2006-04-10 11:57:15,Layout
333485,2006-04-10 12:09:52,Java to XPCOM Bridge
333492,2006-04-10 12:24:49,Disability Access APIs
333493,2006-04-10 12:25:17,Layout: Tables
333505,2006-04-10 15:18:08,File Handling
333507,2006-04-10 15:29:12,Layout: Tables
333512,2009-01-22 16:33:03,GFX: Thebes
333519,2006-04-10 16:22:45,Layout: Form Controls
333533,2006-04-10 18:46:28,Build Config
333535,2006-10-01 20:18:54,Layout: Fonts and Text
333538,2006-04-10 19:45:32,XUL
333539,2006-04-10 19:52:10,Security
333541,2006-04-10 20:02:17,JavaScript Engine
333542,2006-04-10 20:10:46,Java to XPCOM Bridge
333543,2006-04-10 20:17:12,Build Config
333544,2006-04-10 20:23:53,DOM
333545,2006-04-10 21:19:54,Build Config
333549,2006-04-10 21:36:39,Installer: XPInstall Engine
333560,2008-07-31 00:45:19,Layout: Text
333579,2006-04-11 06:55:01,Disability Access APIs
333584,2006-04-11 05:43:38,XForms
333586,2006-04-11 06:08:14,Graphics
333590,2006-04-11 07:15:06,Layout: Form Controls
333595,2006-04-11 08:31:22,Networking
333610,2006-04-11 14:31:57,Layout: Tables
333613,2006-04-11 10:04:52,Canvas: 2D
333615,2006-04-11 10:12:17,SVG
333617,2006-04-11 10:22:02,SVG
333618,2006-04-11 10:22:25,Java to XPCOM Bridge
333619,2006-04-11 10:30:27,XForms
333622,2006-04-11 10:45:51,Widget: Win32
333631,2006-04-11 12:02:05,SVG
333634,2006-04-12 08:14:55,Style System (CSS)
333635,2006-04-11 12:54:00,Widget: Cocoa
333640,2006-04-11 13:15:31,Build Config
333643,2006-04-13 01:09:23,Layout: Tables
333653,2006-04-11 14:30:52,Widget: Gtk
333658,2006-04-11 15:27:49,Graphics
333659,2006-04-11 15:33:30,Layout: Text
333665,2008-07-31 01:20:55,XUL
333666,2008-07-31 01:20:56,XUL
333667,2006-08-23 14:47:17,Build Config
333668,2008-07-31 01:20:56,XUL
333669,2006-04-11 17:59:07,Event Handling
333672,2006-04-11 18:16:58,Canvas: 2D
333673,2006-04-11 18:18:50,DOM
333674,2006-04-11 18:36:36,DOM
333678,2006-04-11 19:21:13,JavaScript Engine
333689,2006-04-11 23:54:46,Security: UI
333691,2006-04-12 00:18:01,Security: UI
333692,2006-04-12 00:20:40,Security: UI
333693,2006-04-12 00:42:48,Networking: FTP
333697,2006-04-12 16:45:50,DOM
333698,2006-04-12 01:56:24,SVG
333699,2006-04-12 13:27:10,Plug-ins
333701,2006-04-12 03:06:27,Plug-ins
333702,2006-04-12 03:41:07,XSLT
333703,2006-04-12 03:44:01,Networking: File
333704,2006-04-12 03:50:58,XSLT
333705,2006-04-12 03:56:50,Internationalization
333707,2006-09-15 10:15:45,Editor
333713,2006-04-12 04:27:16,Graphics
333724,2006-04-12 06:18:33,Printing
333726,2006-04-12 06:13:17,SVG
333728,2006-04-12 06:15:27,JavaScript Engine
333729,2006-04-12 06:21:42,Layout
333730,2006-04-12 06:39:28,JavaScript Engine
333733,2006-04-12 07:14:23,Layout
333737,2006-04-12 07:35:03,Widget: Cocoa
333738,2006-04-12 07:36:32,Java to XPCOM Bridge
333739,2006-04-12 07:53:32,DOM
333753,2006-04-12 10:05:16,Graphics
333767,2006-04-12 14:30:29,Security: PSM
333769,2008-07-31 00:45:20,Layout: Text
333773,2008-07-31 01:20:57,XUL
333775,2006-04-12 13:23:05,Widget: Cocoa
333777,2006-04-12 13:36:15,Build Config
333793,2006-04-12 15:26:43,DOM
333795,2006-04-12 15:39:55,DOM
333796,2006-04-12 15:40:09,SVG
333801,2006-04-12 17:15:39,Plug-ins
333817,2006-04-12 20:30:42,Layout: Form Controls
333826,2006-04-13 01:32:57,Layout: R & A Pos
333829,2008-07-31 00:45:22,Layout: Text
333837,2006-04-14 04:00:30,DOM
333839,2006-04-13 01:48:14,XPCOM
333841,2006-04-13 02:50:50,SVG
333859,2006-04-13 05:55:32,Networking
333861,2006-04-13 08:32:09,GFX: Thebes
333862,2006-04-13 06:22:58,Layout: R & A Pos
333869,2006-04-25 05:30:03,Editor
333883,2008-07-31 00:45:23,Layout: Text
333896,2006-04-13 10:18:15,Layout
333898,2006-04-14 01:56:55,Plug-ins
333911,2006-04-13 11:56:38,JavaScript Engine
333913,2006-04-14 02:14:21,Build Config
333914,2007-05-17 11:24:57,Printing
333922,2006-04-13 13:56:23,Editor
333939,2006-04-13 20:37:39,SVG
333940,2006-04-16 20:03:29,Internationalization
333941,2006-04-13 19:20:41,Build Config
333942,2006-04-13 19:39:56,DOM
333946,2006-04-13 21:16:15,Layout
333950,2006-04-20 00:24:09,Plug-ins
333961,2008-07-31 00:45:24,Layout: Text
333964,2006-04-14 03:35:21,SVG
333967,2006-04-14 03:30:35,SVG
333970,2006-04-14 02:29:03,Graphics
333976,2006-04-14 11:28:10,Layout: Form Controls
333983,2006-04-16 21:44:32,DOM
333984,2006-04-14 04:06:19,Printing: Output
333990,2007-05-17 14:09:21,Printing
333994,2008-08-18 09:25:22,Layout: HTML Frames
333997,2006-04-14 07:43:36,HTML: Parser
334005,2006-04-14 07:10:30,DOM
334006,2006-04-14 11:33:15,DOM
334007,2006-04-14 07:32:14,XForms
334009,2006-04-14 07:38:08,Internationalization
334015,2006-04-14 08:12:49,XForms
334018,2006-04-14 08:19:48,XForms
334024,2006-04-14 09:18:59,JavaScript Engine
334030,2006-04-14 09:55:48,Keyboard: Navigation
334038,2006-04-14 11:10:05,XPCOM
334043,2006-04-14 11:30:43,Networking: HTTP
334055,2006-04-14 12:45:10,DOM
334064,2006-04-14 14:37:03,Graphics
334075,2006-04-14 16:29:58,DOM
334080,2006-04-14 17:15:19,DOM
334092,2007-05-17 15:25:51,Networking: HTTP
334094,2006-04-14 23:00:36,Layout: Misc Code
334099,2007-05-17 15:38:48,Layout: View Rendering
334104,2006-04-15 00:53:06,XPConnect
334105,2006-04-15 00:57:09,Layout
334107,2006-04-15 01:12:22,Layout: Text
334127,2006-04-15 16:12:00,Layout: Form Controls
334132,2006-04-15 07:23:22,Layout
334140,2006-04-15 08:15:46,Plug-ins
334142,2006-04-27 23:12:48,Networking: HTTP
334144,2006-04-15 08:39:35,ImageLib
334147,2006-04-15 08:44:54,Layout
