Bug_id,Timestamp,Resolution
338357,2006-05-22 09:15:54,FIXED
338359,2006-06-26 07:23:31,FIXED
338368,2006-08-04 05:31:29,FIXED
338387,2006-05-17 20:48:48,DUPLICATE
338391,2006-07-26 00:54:28,FIXED
338398,2006-05-18 00:17:55,INVALID
338401,2008-02-28 16:29:06,FIXED
338407,2006-05-20 12:17:50,FIXED
338409,2006-05-19 05:03:23,INVALID
338418,2007-12-16 18:07:07,WORKSFORME
338433,2006-05-18 13:31:20,WONTFIX
338446,2006-07-19 20:14:52,FIXED
338447,2006-06-08 09:18:43,INVALID
338451,2006-06-23 08:12:47,FIXED
338462,2006-06-10 08:53:35,DUPLICATE
338466,2006-05-24 09:18:44,FIXED
338467,2006-06-20 03:36:06,WORKSFORME
338470,2006-06-14 11:15:28,DUPLICATE
338472,2007-03-06 17:52:00,WORKSFORME
338477,2006-05-20 12:25:41,FIXED
338483,2006-05-19 03:02:26,INVALID
338503,2006-05-19 06:42:48,WORKSFORME
338512,2006-05-19 07:16:02,FIXED
338517,2006-05-21 23:16:36,FIXED
338519,2006-05-19 01:02:05,FIXED
338520,2006-07-04 12:48:05,DUPLICATE
338523,2006-06-20 17:59:35,FIXED
338541,2006-05-19 11:28:18,FIXED
338543,2007-04-14 06:36:07,WORKSFORME
338545,2006-05-20 12:25:36,FIXED
338551,2006-06-22 03:44:37,INVALID
338554,2012-07-13 03:31:02,FIXED
338561,2009-05-25 09:39:11,INCOMPLETE
338564,2007-04-20 00:08:47,DUPLICATE
338568,2006-05-21 04:48:55,FIXED
338580,2006-07-14 13:54:32,FIXED
338582,2006-05-19 11:42:54,INVALID
338595,2006-09-29 08:47:46,FIXED
338596,2006-05-30 07:10:53,FIXED
338602,2011-10-07 06:03:12,INVALID
338611,2006-05-22 12:13:41,FIXED
338624,2006-08-23 12:51:08,DUPLICATE
338629,2006-05-20 01:38:53,DUPLICATE
338630,2007-04-16 14:38:43,WORKSFORME
338635,2006-11-28 12:25:29,WORKSFORME
338640,2007-07-05 05:03:21,DUPLICATE
338649,2006-07-31 12:02:35,FIXED
338651,2007-07-12 03:39:16,WORKSFORME
338653,2006-06-01 13:16:07,FIXED
338659,2007-08-21 09:05:12,DUPLICATE
338664,2006-08-17 00:39:49,DUPLICATE
338665,2008-12-20 07:29:42,INVALID
338671,2009-07-14 08:33:37,INCOMPLETE
338674,2006-07-26 00:04:44,WORKSFORME
338679,2010-08-04 19:31:48,FIXED
338699,2011-01-01 16:29:49,INCOMPLETE
338702,2007-01-22 09:16:48,FIXED
338703,2007-10-08 20:08:59,FIXED
338709,2006-06-05 12:07:37,FIXED
338714,2006-05-21 12:36:51,INVALID
338715,2006-05-22 06:06:52,DUPLICATE
338718,2006-06-06 14:15:15,FIXED
338721,2006-05-21 14:10:18,INVALID
338722,2006-05-21 18:24:32,DUPLICATE
338723,2006-05-23 13:22:44,FIXED
338726,2006-05-21 12:51:06,INVALID
338728,2006-06-15 07:52:06,FIXED
338730,2006-05-24 00:35:22,DUPLICATE
338732,2006-05-22 05:20:23,FIXED
338734,2006-05-22 05:20:45,FIXED
338735,2009-03-23 17:29:24,FIXED
338756,2008-09-27 03:09:18,FIXED
338764,2012-04-24 14:00:01,WORKSFORME
338765,2006-08-04 11:22:07,WORKSFORME
338767,2006-07-19 02:47:59,DUPLICATE
338770,2006-06-06 13:45:30,FIXED
338776,2006-06-13 01:14:13,DUPLICATE
338781,2011-10-07 11:31:16,INCOMPLETE
338783,2010-11-02 23:57:24,INCOMPLETE
338786,2006-08-18 10:28:41,FIXED
338788,2006-05-22 23:27:43,FIXED
338797,2007-02-26 22:01:03,DUPLICATE
338804,2006-05-22 22:55:16,FIXED
338815,2008-06-17 07:30:59,DUPLICATE
338823,2006-05-30 22:48:05,FIXED
338826,2006-05-23 01:24:04,DUPLICATE
338834,2006-05-23 07:53:27,FIXED
338843,2007-11-25 13:18:35,WORKSFORME
338844,2006-05-22 07:59:44,WORKSFORME
338856,2006-12-08 14:48:59,FIXED
338860,2006-06-15 02:18:41,FIXED
338870,2006-06-27 09:45:43,FIXED
338871,2006-06-08 04:47:31,FIXED
338876,2006-05-30 07:44:59,FIXED
338879,2006-05-30 07:32:43,FIXED
338889,2008-04-13 04:23:59,WORKSFORME
338896,2006-05-30 07:23:28,FIXED
338897,2006-05-28 22:22:12,FIXED
338904,2006-06-14 18:27:26,FIXED
338921,2009-02-01 15:33:14,WORKSFORME
338933,2006-05-23 06:22:18,FIXED
338954,2006-06-05 12:25:55,FIXED
338964,2006-05-30 17:50:47,INVALID
338969,2006-05-23 05:50:55,DUPLICATE
338972,2006-12-02 07:23:11,FIXED
338974,2007-05-01 08:41:31,INCOMPLETE
338985,2009-05-25 09:39:49,INCOMPLETE
338988,2006-05-24 22:52:00,FIXED
338993,2006-10-18 21:29:32,FIXED
338994,2006-05-23 07:45:30,DUPLICATE
339002,2006-05-27 20:42:08,FIXED
339003,2006-05-23 22:49:18,FIXED
339006,2006-06-14 18:52:23,WORKSFORME
339008,2006-05-24 04:35:55,FIXED
339009,2006-05-23 13:28:36,INVALID
339017,2006-05-23 11:06:31,DUPLICATE
339022,2006-06-01 12:53:12,FIXED
339023,2006-05-24 09:20:58,FIXED
339024,2006-11-28 12:07:27,FIXED
339031,2006-06-09 10:35:21,FIXED
339038,2006-05-23 14:53:25,INVALID
339039,2006-06-12 06:52:07,FIXED
339041,2006-06-16 16:05:03,FIXED
339043,2010-06-01 13:20:00,WORKSFORME
339046,2007-04-03 12:41:31,FIXED
339047,2006-05-26 15:40:37,INVALID
339048,2006-05-24 04:37:35,INVALID
339051,2006-05-26 09:22:48,FIXED
339059,2006-05-24 07:44:06,DUPLICATE
339066,2006-07-03 15:33:27,FIXED
339069,2007-07-23 16:31:06,FIXED
339071,2011-10-31 12:29:30,WORKSFORME
339075,2006-08-30 06:31:26,FIXED
339077,2006-08-07 12:19:55,DUPLICATE
339079,2006-05-24 22:45:58,FIXED
339080,2007-03-06 00:48:43,FIXED
339081,2008-04-17 03:15:30,WORKSFORME
339084,2006-05-24 02:20:08,DUPLICATE
339087,2006-08-08 03:52:20,FIXED
339091,2006-05-25 23:55:40,FIXED
339104,2006-05-24 10:54:04,FIXED
339105,2006-06-15 04:49:09,FIXED
339106,2006-07-31 09:18:02,FIXED
339120,2006-06-08 16:35:59,FIXED
339123,2006-08-01 07:17:11,FIXED
339127,2006-08-01 16:42:58,FIXED
339129,2006-10-28 09:17:29,FIXED
339130,2006-06-21 19:59:14,FIXED
339131,2006-09-23 08:21:01,WORKSFORME
339137,2006-09-23 08:56:04,WORKSFORME
339144,2006-07-21 07:58:35,FIXED
339147,2006-10-28 23:37:25,WORKSFORME
339154,2006-09-23 09:36:57,WORKSFORME
339165,2006-10-28 23:19:19,WORKSFORME
339166,2006-05-25 04:06:37,DUPLICATE
339169,2006-06-01 21:30:40,FIXED
339170,2006-07-29 19:05:59,FIXED
339198,2009-08-30 13:18:20,WONTFIX
339200,2006-05-25 23:20:34,FIXED
339204,2006-05-31 11:05:58,FIXED
339220,2006-07-18 07:54:33,FIXED
339230,2006-05-25 07:04:16,INVALID
339232,2006-05-27 12:08:53,FIXED
339234,2009-09-29 08:41:10,WORKSFORME
339237,2006-07-05 11:42:50,FIXED
339238,2006-05-26 08:56:31,FIXED
339239,2006-06-02 10:48:43,FIXED
339244,2006-05-26 07:07:01,FIXED
339246,2006-06-28 21:50:05,FIXED
339247,2006-05-25 10:40:30,FIXED
339249,2006-06-11 07:52:55,FIXED
339254,2006-08-30 11:36:33,FIXED
339256,2006-05-26 08:34:38,FIXED
339262,2006-05-25 13:24:38,FIXED
339264,2007-02-18 13:42:32,WORKSFORME
339281,2006-06-03 10:50:21,FIXED
339284,2006-05-29 02:56:11,FIXED
339286,2007-02-13 09:01:58,FIXED
339287,2007-02-13 06:26:31,FIXED
339289,2006-09-13 18:14:10,FIXED
339292,2006-07-24 21:56:57,WORKSFORME
339309,2006-05-26 05:41:24,FIXED
339315,2006-06-28 21:52:01,FIXED
339318,2006-05-26 06:31:09,DUPLICATE
339327,2006-06-06 06:34:05,FIXED
339329,2009-11-15 21:35:22,INCOMPLETE
339342,2007-12-25 12:07:30,WORKSFORME
339350,2006-10-10 12:31:02,FIXED
339360,2006-05-26 10:02:12,FIXED
339364,2006-06-03 10:07:58,FIXED
339371,2006-06-01 09:36:21,FIXED
339375,2006-05-27 09:48:19,FIXED
339388,2009-03-23 17:31:07,FIXED
339395,2007-06-05 15:50:47,FIXED
339406,2006-05-29 15:16:30,WORKSFORME
339412,2006-06-02 04:32:11,FIXED
339414,2006-06-07 00:54:35,FIXED
339423,2009-11-14 18:12:18,INCOMPLETE
339429,2006-05-27 14:34:12,DUPLICATE
339430,2006-05-28 23:33:32,FIXED
339433,2008-12-23 11:37:48,WORKSFORME
339434,2006-07-26 10:28:17,FIXED
339447,2007-04-17 08:10:47,FIXED
339452,2007-08-23 15:13:26,WORKSFORME
339454,2006-05-27 11:56:02,DUPLICATE
339459,2006-08-03 15:08:21,DUPLICATE
339469,2006-10-12 02:32:34,WORKSFORME
339470,2007-03-01 22:31:53,FIXED
339476,2010-01-25 20:18:40,INCOMPLETE
339478,2006-07-05 07:20:05,FIXED
339486,2006-06-10 04:28:54,WORKSFORME
339488,2006-06-06 15:38:39,FIXED
339489,2006-05-28 03:08:09,DUPLICATE
339494,2006-11-10 19:34:15,FIXED
339496,2006-05-28 14:16:21,DUPLICATE
339500,2006-09-09 02:06:57,FIXED
339501,2007-08-27 22:54:58,FIXED
339504,2007-07-07 16:17:15,FIXED
339513,2006-09-25 19:21:15,FIXED
339521,2006-09-15 11:08:07,FIXED
339530,2006-06-07 04:38:27,FIXED
339535,2006-05-30 15:33:38,DUPLICATE
339537,2006-06-03 02:48:31,DUPLICATE
339538,2006-06-22 12:36:44,WORKSFORME
339548,2009-07-21 20:57:11,FIXED
339568,2009-08-24 12:44:21,WONTFIX
339574,2007-11-13 09:59:41,DUPLICATE
339587,2009-04-20 01:39:45,FIXED
339593,2007-04-27 05:40:02,WONTFIX
339598,2007-03-02 16:32:21,FIXED
339599,2006-06-18 18:04:05,FIXED
339612,2006-06-16 12:08:23,FIXED
339616,2007-06-28 01:13:36,WORKSFORME
339618,2006-06-17 20:23:13,FIXED
339623,2006-05-31 06:55:45,FIXED
339624,2011-05-25 06:29:10,INCOMPLETE
339628,2006-05-31 09:07:56,FIXED
339630,2006-08-26 07:11:23,DUPLICATE
339632,2006-05-29 13:33:44,DUPLICATE
339634,2006-06-05 18:40:35,FIXED
339646,2006-07-12 10:45:06,WORKSFORME
339649,2007-08-16 12:47:14,FIXED
339651,2006-08-17 05:39:15,FIXED
339654,2007-05-14 22:12:55,INCOMPLETE
339659,2006-06-15 09:12:19,FIXED
339660,2006-08-12 01:16:28,DUPLICATE
339682,2006-05-30 14:28:50,FIXED
339683,2006-06-26 20:43:51,DUPLICATE
339685,2006-05-31 12:42:41,FIXED
339692,2012-06-30 06:19:31,INCOMPLETE
339695,2006-05-31 16:57:15,FIXED
339697,2006-06-13 00:58:12,FIXED
339698,2012-02-12 05:44:44,WORKSFORME
339699,2006-05-31 01:23:47,FIXED
339701,2009-07-21 11:16:56,WORKSFORME
339708,2006-07-05 12:56:04,FIXED
339715,2006-06-15 17:27:48,FIXED
339717,2006-06-01 13:08:18,FIXED
339719,2006-06-01 18:24:40,INVALID
339721,2010-10-06 07:58:02,FIXED
339723,2006-07-17 05:09:11,FIXED
339726,2006-05-31 06:46:25,FIXED
339754,2007-10-11 07:19:46,FIXED
339768,2006-05-31 05:01:43,INVALID
339769,2010-06-02 17:56:33,WORKSFORME
339772,2008-09-13 22:51:35,WORKSFORME
339774,2006-06-01 02:09:04,FIXED
339782,2008-01-02 11:38:58,FIXED
339785,2006-05-31 10:12:26,FIXED
339786,2012-09-25 17:59:57,FIXED
339787,2007-02-20 14:57:01,DUPLICATE
339788,2006-06-01 05:09:19,INVALID
339807,2006-06-06 00:27:28,FIXED
339816,2006-05-31 08:13:24,DUPLICATE
339822,2006-06-19 18:17:50,FIXED
339824,2006-10-12 05:39:18,FIXED
339827,2007-02-19 06:51:17,FIXED
339835,2006-06-01 09:02:18,FIXED
339841,2011-07-25 13:01:24,INCOMPLETE
339853,2006-06-01 10:47:01,FIXED
339854,2007-08-18 06:18:36,DUPLICATE
339855,2006-10-10 08:14:06,WORKSFORME
339863,2006-06-12 10:48:05,FIXED
339867,2006-06-28 12:49:11,FIXED
339868,2006-06-01 11:05:25,FIXED
339869,2006-05-31 13:14:54,DUPLICATE
339871,2006-06-01 10:42:48,FIXED
339884,2007-08-21 14:23:25,WONTFIX
339885,2009-09-28 12:12:24,DUPLICATE
339889,2006-06-07 18:26:30,FIXED
339891,2006-05-31 16:37:23,DUPLICATE
339894,2006-06-07 13:02:33,WORKSFORME
339898,2007-04-02 07:09:44,FIXED
339918,2006-06-05 09:02:27,FIXED
339930,2006-06-01 10:21:15,DUPLICATE
339935,2006-06-07 23:43:09,FIXED
339940,2006-07-13 14:18:04,DUPLICATE
339941,2006-06-14 11:03:12,WONTFIX
339942,2006-06-01 07:21:45,DUPLICATE
339944,2007-05-17 15:08:13,WORKSFORME
339945,2007-05-17 17:07:07,FIXED
339947,2006-06-06 08:17:23,FIXED
339950,2007-05-03 13:47:09,DUPLICATE
339952,2007-04-12 12:04:23,FIXED
339954,2008-08-13 04:52:40,WORKSFORME
339957,2006-06-08 12:11:32,FIXED
339965,2006-09-12 04:34:31,FIXED
339966,2008-05-22 09:32:05,WORKSFORME
339969,2007-11-26 23:59:01,WORKSFORME
339973,2006-07-09 05:37:40,INVALID
339975,2008-03-22 14:10:33,WORKSFORME
339987,2006-06-02 11:25:30,FIXED
339992,2006-06-01 12:59:53,DUPLICATE
339993,2006-06-01 10:18:14,DUPLICATE
340002,2006-06-02 09:39:21,FIXED
340016,2006-06-02 05:26:38,FIXED
340017,2009-12-11 22:55:22,FIXED
340019,2006-06-09 15:49:14,FIXED
340020,2009-04-24 09:42:57,INVALID
340022,2006-06-05 12:11:45,FIXED
340024,2006-06-14 18:21:38,FIXED
340028,2006-06-15 06:49:29,FIXED
340032,2006-06-06 15:06:22,FIXED
340036,2006-06-15 12:50:00,FIXED
340041,2012-09-26 14:02:16,DUPLICATE
340045,2006-06-02 12:18:40,DUPLICATE
340050,2006-07-27 09:18:12,FIXED
340056,2007-10-18 21:32:41,WORKSFORME
340063,2008-09-10 17:19:33,DUPLICATE
340072,2006-06-02 17:51:47,INVALID
340077,2012-05-23 23:30:58,INVALID
340083,2006-06-09 12:06:49,FIXED
340084,2006-06-16 13:45:32,FIXED
340086,2006-06-02 09:34:15,INVALID
340088,2007-02-15 12:07:51,FIXED
340090,2006-06-02 05:04:05,WORKSFORME
340092,2008-11-02 09:02:40,INVALID
340093,2007-07-04 23:49:44,WORKSFORME
340094,2008-05-25 11:20:06,FIXED
340107,2006-06-26 16:00:20,FIXED
340110,2006-09-24 19:11:50,WORKSFORME
340119,2006-06-02 11:31:58,FIXED
340129,2006-06-15 01:19:03,FIXED
340144,2006-06-19 14:48:59,FIXED
340146,2006-06-02 10:57:31,FIXED
340148,2009-10-12 12:41:06,DUPLICATE
340152,2006-06-09 11:40:26,FIXED
340161,2006-06-02 23:12:07,DUPLICATE
340175,2009-05-03 12:24:44,WORKSFORME
340176,2006-06-13 09:55:23,DUPLICATE
340179,2006-07-05 18:30:37,FIXED
340199,2006-06-02 17:31:01,FIXED
340205,2006-06-03 22:35:42,DUPLICATE
340211,2007-04-03 12:55:52,WORKSFORME
340212,2007-05-15 00:08:00,FIXED
340224,2006-06-27 13:14:11,DUPLICATE
340227,2006-09-10 15:03:37,DUPLICATE
340237,2006-06-27 03:04:04,WORKSFORME
340255,2007-04-03 09:19:30,WORKSFORME
340261,2006-07-17 09:58:35,WORKSFORME
340262,2007-11-18 05:41:41,DUPLICATE
340267,2010-03-07 00:37:50,INVALID
340269,2007-02-22 11:45:06,WORKSFORME
340270,2006-06-05 06:10:07,DUPLICATE
340276,2006-06-04 04:55:33,WORKSFORME
340284,2006-06-12 19:05:42,DUPLICATE
340285,2006-06-03 18:14:27,DUPLICATE
340293,2007-04-13 11:43:51,WORKSFORME
340314,2006-08-08 06:45:36,FIXED
340315,2009-12-28 18:11:59,WORKSFORME
340318,2009-08-24 13:18:27,INCOMPLETE
340326,2006-07-17 12:18:26,DUPLICATE
340328,2006-07-28 13:18:43,WORKSFORME
340340,2006-06-04 22:17:04,FIXED
340345,2009-02-17 14:05:31,FIXED
340359,2006-08-24 09:15:58,FIXED
340360,2006-06-04 18:05:18,INVALID
340361,2006-10-13 06:28:09,FIXED
340362,2008-01-12 16:24:36,FIXED
340363,2006-12-12 05:14:27,FIXED
340369,2006-06-05 09:39:08,FIXED
340389,2006-06-06 12:11:42,INVALID
340409,2006-09-01 03:57:58,DUPLICATE
340410,2006-09-26 05:53:59,WORKSFORME
340415,2006-06-13 03:03:48,WORKSFORME
340424,2006-06-06 08:57:17,WONTFIX
340428,2009-07-23 16:10:51,FIXED
340429,2006-06-05 11:14:00,DUPLICATE
340443,2006-09-12 09:23:52,FIXED
340451,2006-06-09 09:18:41,FIXED
340452,2006-06-06 09:45:56,FIXED
340457,2008-10-10 09:13:54,DUPLICATE
340465,2010-04-13 10:04:57,DUPLICATE
340468,2006-06-13 01:12:23,DUPLICATE
340472,2011-08-04 03:56:18,WONTFIX
340479,2008-12-23 12:44:34,WORKSFORME
340481,2011-03-16 16:00:12,WORKSFORME
340484,2006-06-06 08:08:06,DUPLICATE
340490,2011-12-06 12:32:22,INVALID
340491,2006-06-16 10:53:32,WORKSFORME
340502,2006-06-06 10:37:55,INVALID
340508,2006-06-18 01:42:36,FIXED
340517,2006-06-06 10:02:22,FIXED
340526,2006-06-16 00:52:09,FIXED
340534,2006-06-14 12:47:11,DUPLICATE
340537,2006-06-06 14:48:01,FIXED
340542,2006-06-12 07:21:11,FIXED
340543,2006-06-15 02:27:34,FIXED
340545,2006-06-08 03:09:37,WORKSFORME
340550,2006-06-07 10:08:30,DUPLICATE
340556,2007-03-02 16:33:01,FIXED
340564,2006-11-10 10:42:03,FIXED
340568,2006-06-06 11:07:07,DUPLICATE
340571,2009-03-29 22:38:13,FIXED
340581,2006-06-15 06:02:04,FIXED
340585,2007-07-17 11:54:01,FIXED
340590,2006-06-09 15:23:02,FIXED
340595,2006-06-07 08:00:25,FIXED
340602,2006-06-07 08:16:17,FIXED
340607,2009-08-23 09:01:14,WONTFIX
340613,2007-04-22 13:03:44,FIXED
340616,2006-06-06 18:52:43,DUPLICATE
340628,2008-06-29 16:31:37,DUPLICATE
340634,2011-09-03 01:00:03,FIXED
340640,2006-06-07 06:33:12,WORKSFORME
340651,2006-06-07 09:45:41,FIXED
340655,2006-06-18 03:40:33,DUPLICATE
340657,2007-08-04 17:47:37,DUPLICATE
340658,2008-03-07 01:04:31,WORKSFORME
340661,2006-06-22 08:22:25,FIXED
340665,2006-06-26 04:04:26,FIXED
340667,2006-07-12 04:51:55,FIXED
340668,2006-06-21 04:33:55,FIXED
340670,2006-09-12 08:06:21,FIXED
340671,2006-06-22 08:23:35,FIXED
340672,2006-06-26 03:56:37,FIXED
340683,2006-11-13 10:16:28,FIXED
340687,2006-06-07 13:54:17,DUPLICATE
340688,2006-06-08 04:37:58,DUPLICATE
340705,2009-07-21 12:01:15,WORKSFORME
340711,2010-12-29 11:50:41,INVALID
340714,2006-07-19 22:50:20,FIXED
340720,2006-06-16 21:23:24,WORKSFORME
340724,2006-09-01 12:06:59,FIXED
340725,2007-07-13 21:59:32,INVALID
340727,2006-06-09 09:41:28,FIXED
340733,2006-06-19 16:02:56,FIXED
340735,2008-12-23 12:49:11,WORKSFORME
340738,2008-09-27 01:51:18,WORKSFORME
340742,2007-12-11 13:29:47,FIXED
340750,2006-06-07 16:07:12,FIXED
340751,2006-06-15 01:30:41,FIXED
340795,2008-01-18 21:58:47,FIXED
340796,2006-06-14 18:18:10,FIXED
340798,2006-06-09 12:04:51,FIXED
340799,2007-01-18 19:51:26,FIXED
340800,2006-06-29 07:15:17,FIXED
340802,2006-08-15 18:08:14,FIXED
340804,2007-05-06 20:19:03,FIXED
340807,2006-06-15 14:52:01,FIXED
340816,2009-09-13 18:28:55,INCOMPLETE
340822,2006-06-12 20:49:01,FIXED
340825,2006-06-15 07:56:27,FIXED
340827,2006-06-27 06:42:18,FIXED
340829,2006-06-21 04:33:27,FIXED
340830,2006-07-12 04:40:02,FIXED
340832,2006-06-08 06:25:26,DUPLICATE
340833,2006-06-21 04:34:38,FIXED
340835,2012-02-06 07:53:01,DUPLICATE
340841,2006-07-27 07:57:04,FIXED
340842,2006-06-13 06:13:37,DUPLICATE
340846,2011-07-27 03:13:30,WORKSFORME
340850,2006-06-08 11:16:16,FIXED
340859,2006-07-11 06:52:25,FIXED
340865,2006-06-27 13:14:39,INVALID
340870,2006-06-12 12:06:01,FIXED
340875,2009-02-24 09:34:51,INVALID
340878,2006-08-07 12:00:29,WORKSFORME
340880,2006-08-23 08:22:08,FIXED
340889,2006-06-08 15:01:25,FIXED
340893,2006-07-05 12:14:00,DUPLICATE
340894,2006-06-08 21:47:46,DUPLICATE
340899,2009-02-10 18:14:50,INCOMPLETE
340902,2006-07-13 01:19:08,FIXED
340908,2006-06-14 18:24:07,FIXED
340916,2006-06-08 18:06:20,DUPLICATE
340919,2006-06-08 20:00:19,DUPLICATE
340929,2006-10-18 14:14:12,DUPLICATE
340940,2006-06-14 11:55:52,DUPLICATE
340945,2006-09-12 20:34:43,FIXED
340948,2006-06-09 07:46:28,INVALID
340955,2007-03-13 08:08:48,DUPLICATE
340958,2008-05-27 10:02:06,WORKSFORME
340960,2006-10-18 06:25:19,FIXED
340972,2006-06-30 19:06:22,FIXED
340980,2006-06-16 22:20:24,DUPLICATE
340987,2009-05-09 11:26:08,DUPLICATE
340989,2006-06-10 08:56:39,DUPLICATE
340992,2006-07-26 11:24:48,FIXED
340995,2007-03-07 06:20:49,FIXED
340999,2006-06-12 06:21:25,WORKSFORME
341001,2006-06-09 12:05:16,DUPLICATE
341008,2006-06-15 04:53:03,FIXED
341013,2006-06-15 04:41:03,FIXED
341014,2011-01-01 15:01:23,INCOMPLETE
341021,2006-06-15 10:10:40,FIXED
341030,2007-10-23 12:32:54,WORKSFORME
341043,2006-06-15 20:14:45,FIXED
341045,2006-08-20 10:03:52,WORKSFORME
341047,2006-09-09 03:44:08,FIXED
341050,2006-06-13 05:38:28,DUPLICATE
341054,2006-07-13 22:30:50,DUPLICATE
341058,2006-08-10 07:10:24,FIXED
341066,2012-02-28 04:47:07,INCOMPLETE
341069,2006-06-10 08:20:08,DUPLICATE
341095,2006-06-12 21:45:02,DUPLICATE
341096,2006-06-12 08:11:50,FIXED
341101,2006-06-15 23:16:47,FIXED
341112,2006-07-08 12:26:05,FIXED
341123,2006-06-12 23:46:28,INVALID
341128,2006-09-01 15:41:53,FIXED
341133,2012-07-15 05:18:50,WORKSFORME
341136,2006-06-11 15:17:51,DUPLICATE
341159,2006-06-18 02:26:06,INVALID
341161,2006-07-19 04:30:28,FIXED
341169,2009-03-23 15:34:21,WORKSFORME
341175,2009-11-21 14:44:17,FIXED
341180,2009-10-02 05:03:33,DUPLICATE
341189,2009-10-28 10:53:35,WORKSFORME
341191,2007-04-03 08:56:15,WORKSFORME
341211,2011-09-09 03:56:14,FIXED
341218,2006-08-06 12:40:01,FIXED
341223,2011-10-16 19:58:32,WONTFIX
341227,2006-08-02 03:43:28,FIXED
341231,2011-08-09 07:09:30,WONTFIX
341235,2006-06-14 03:15:12,INVALID
341238,2006-06-12 12:16:14,DUPLICATE
341240,2006-06-12 08:49:24,DUPLICATE
341245,2006-07-13 05:07:02,FIXED
341252,2006-06-19 05:41:34,FIXED
341254,2006-06-12 19:11:30,DUPLICATE
341257,2006-06-28 13:05:05,FIXED
341261,2008-01-04 08:01:33,WORKSFORME
341265,2006-06-12 12:30:20,INVALID
341270,2006-10-20 00:59:32,FIXED
341276,2006-06-12 18:37:34,FIXED
341280,2006-06-12 11:22:54,FIXED
341281,2006-06-17 20:45:22,DUPLICATE
341287,2012-02-02 07:08:16,FIXED
341290,2011-02-04 13:37:57,INCOMPLETE
341292,2006-06-15 06:59:41,FIXED
341294,2007-03-14 09:26:38,WORKSFORME
341297,2006-06-13 00:55:28,FIXED
341300,2006-06-14 09:18:19,FIXED
341301,2006-06-13 12:10:52,FIXED
341303,2007-11-11 21:15:42,WONTFIX
341304,2007-10-12 15:00:10,INVALID
341308,2006-07-17 05:09:50,FIXED
341313,2006-06-21 17:21:19,FIXED
341315,2006-06-12 19:28:26,DUPLICATE
341319,2006-06-13 09:05:14,WONTFIX
341320,2006-06-16 10:13:32,FIXED
341322,2006-07-13 10:21:48,DUPLICATE
341326,2007-02-24 10:27:20,FIXED
341355,2007-02-22 23:26:40,FIXED
341356,2006-06-13 16:32:08,FIXED
341359,2006-09-05 16:32:40,FIXED
341360,2006-06-13 11:14:58,FIXED
341362,2006-06-14 13:20:47,FIXED
341363,2006-06-13 13:47:00,FIXED
341364,2006-06-14 07:41:54,FIXED
341366,2006-06-13 04:30:13,DUPLICATE
341380,2007-07-11 06:54:33,WORKSFORME
341382,2006-06-28 18:26:16,FIXED
341386,2006-06-21 06:48:32,FIXED
341388,2010-01-15 05:15:52,WORKSFORME
341411,2006-06-14 07:35:31,DUPLICATE
341420,2006-08-04 09:30:54,FIXED
341421,2006-06-13 11:30:18,DUPLICATE
341422,2006-06-13 18:30:18,FIXED
341426,2006-06-14 22:20:33,INVALID
341430,2007-06-22 08:48:49,FIXED
341431,2007-11-30 14:40:24,FIXED
341439,2006-06-15 23:16:43,FIXED
341446,2009-12-23 18:52:15,WORKSFORME
341451,2006-06-14 14:57:13,FIXED
341465,2006-06-14 19:47:52,FIXED
341467,2006-07-10 08:52:15,DUPLICATE
341469,2007-11-26 13:52:58,WORKSFORME
341470,2006-06-19 13:02:29,FIXED
341473,2006-06-15 03:05:42,WORKSFORME
341474,2006-06-15 03:06:28,WORKSFORME
341496,2006-06-15 01:35:51,FIXED
341499,2006-06-15 01:44:52,FIXED
341500,2006-12-05 22:03:41,FIXED
341510,2006-06-16 10:24:45,FIXED
341514,2008-01-16 01:22:37,WORKSFORME
341521,2006-06-25 00:03:50,DUPLICATE
341524,2006-08-18 17:26:52,FIXED
341526,2006-06-14 06:39:42,DUPLICATE
341528,2006-06-15 09:28:15,FIXED
341535,2006-06-14 15:31:09,FIXED
341550,2006-06-14 09:53:32,FIXED
341551,2006-06-14 10:09:01,DUPLICATE
341554,2006-06-14 10:35:41,FIXED
341562,2007-11-21 17:31:38,INCOMPLETE
341564,2006-09-18 11:20:05,FIXED
341566,2006-06-14 14:20:48,DUPLICATE
341586,2006-06-15 08:53:40,WORKSFORME
341592,2006-07-17 15:54:14,FIXED
341594,2006-08-01 06:51:26,FIXED
341595,2006-08-03 13:08:46,FIXED
341605,2006-07-17 15:28:09,FIXED
341615,2006-07-16 18:11:42,WORKSFORME
341618,2006-06-15 04:20:56,WONTFIX
341626,2006-06-15 03:57:54,DUPLICATE
341635,2006-06-19 23:09:59,FIXED
341638,2006-06-28 06:24:27,FIXED
341640,2006-06-19 15:38:58,FIXED
341650,2006-06-15 09:48:37,FIXED
341653,2009-11-29 08:21:32,WORKSFORME
341666,2006-06-21 06:45:02,DUPLICATE
341667,2006-06-15 20:58:53,INVALID
341672,2006-06-21 12:54:11,FIXED
341675,2006-06-16 10:25:54,FIXED
341683,2008-02-16 19:32:00,FIXED
341685,2006-06-15 13:21:58,DUPLICATE
341686,2011-12-08 17:17:32,INVALID
341693,2006-06-15 15:38:45,INVALID
341694,2007-04-03 12:56:42,FIXED
